metric,case,candidate,iteration,value,status
application-runtime,file-root,native,47,0.025559,0
application-runtime,file-root,native,48,0.023103,0
application-runtime,file-root,go-optimized,48,0.019094,0
application-runtime,file-root,go-optimized,49,0.018646,0
application-runtime,file-root,native,49,0.022601,0
application-runtime-peak-rss,file-root,native,-2,1409024,0
application-runtime-peak-rss,file-root,go-optimized,-2,4096000,0
application-runtime-peak-rss,file-root,go-optimized,-1,4046848,0
application-runtime-peak-rss,file-root,native,-1,1409024,0
application-runtime-peak-rss,file-root,native,0,1409024,0
application-runtime-peak-rss,file-root,go-optimized,0,4128768,0
application-runtime-peak-rss,file-root,go-optimized,1,4063232,0
application-runtime-peak-rss,file-root,native,1,1409024,0
application-runtime-peak-rss,file-root,native,2,1409024,0
application-runtime-peak-rss,file-root,go-optimized,2,4112384,0
application-runtime-peak-rss,file-root,go-optimized,3,3915776,0
application-runtime-peak-rss,file-root,native,3,1409024,0
application-runtime-peak-rss,file-root,native,4,1409024,0
application-runtime-peak-rss,file-root,go-optimized,4,4063232,0
application-runtime-peak-rss,file-root,go-optimized,5,4063232,0
application-runtime-peak-rss,file-root,native,5,1409024,0
application-runtime-peak-rss,file-root,native,6,1409024,0
application-runtime-peak-rss,file-root,go-optimized,6,4063232,0
compiler-build-total,compiler-source,native-b1-to-b2,-2,0.725049,0
compiler-build-total,compiler-source,native-b1-to-b2,-1,0.713927,0
compiler-build-total,compiler-source,native-b1-to-b2,0,0.719512,0
compiler-build-total,compiler-source,native-b1-to-b2,1,0.722585,0
compiler-build-total,compiler-source,native-b1-to-b2,2,0.717052,0
compiler-build-total,compiler-source,native-b1-to-b2,3,0.725117,0
compiler-build-total,compiler-source,native-b1-to-b2,4,0.730293,0
compiler-build-total,compiler-source,native-b1-to-b2,5,0.727207,0
compiler-build-total,compiler-source,native-b1-to-b2,6,0.727978,0
compiler-build-peak-rss,compiler-source,native-b1-to-b2,-2,36290560,0
compiler-build-peak-rss,compiler-source,native-b1-to-b2,-1,36700160,0
compiler-build-peak-rss,compiler-source,native-b1-to-b2,0,37093376,0
compiler-build-peak-rss,compiler-source,native-b1-to-b2,1,36601856,0
compiler-build-peak-rss,compiler-source,native-b1-to-b2,2,36487168,0
compiler-build-peak-rss,compiler-source,native-b1-to-b2,3,36683776,0
compiler-build-peak-rss,compiler-source,native-b1-to-b2,4,36749312,0
compiler-build-peak-rss,compiler-source,native-b1-to-b2,5,36765696,0
compiler-build-peak-rss,compiler-source,native-b1-to-b2,6,36503552,0
compiler-build-baseline-seconds,compiler-source,gate6c-b1,0,0.585709,0
compiler-build-baseline-rss,compiler-source,gate6c-b1,0,36667392,0
compiler-size-limit,compiler-source,registered,0,208530,0
application-size-raw,application,native,0,53288,0
application-size-stripped,application,native,0,50824,0
application-size-raw,application,go-optimized,0,2429810,0
application-size-stripped,application,go-optimized,0,2330792,0
application-size-raw,application,native-flattened,0,53288,0
application-size-stripped,application,native-flattened,0,50824,0
compiler-size-raw,compiler,native-b4,0,244728,0
compiler-size-stripped,compiler,native-b4,0,199992,0
application-sha256,file-root,native,0,413d97fd8a3f26e1086795b1fd5306ad5817613e7080ddba410eb8264c0a67b9,0
application-sha256,file-root,go-optimized,0,339824342e83234c56ad16c9ec04c701c72742b30d025ad79ab9046a99a30d9a,0
application-sha256,flattened,native,0,ca4d7550ddb3708636add8469882768fd2f3e01257aecccde37d20140c18b354,0
compiler-sha256,compiler-source,native-b2,0,7579c11e50e14edda6df5968a7d6df54c4523fcaf1c1028e0436f38694aa501b,0
compiler-sha256,compiler-source,native-b3,0,7579c11e50e14edda6df5968a7d6df54c4523fcaf1c1028e0436f38694aa501b,0
compiler-sha256,compiler-source,native-b4,0,7579c11e50e14edda6df5968a7d6df54c4523fcaf1c1028e0436f38694aa501b,0
