metric,case,candidate,iteration,value,status
compiler-emit-qbe-peak-rss,compiler-source,baseline,8,21250048,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,8,21544960,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,9,21544960,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,9,21266432,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,10,21266432,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,10,21561344,0
compiler-build-peak-rss,compiler-source,baseline,-2,36569088,0
compiler-build-peak-rss,compiler-source,candidate,-2,36864000,0
compiler-build-peak-rss,compiler-source,candidate,-1,36683776,0
compiler-build-peak-rss,compiler-source,baseline,-1,36945920,0
compiler-build-peak-rss,compiler-source,baseline,0,36716544,0
compiler-build-peak-rss,compiler-source,candidate,0,36732928,0
compiler-build-peak-rss,compiler-source,candidate,1,37257216,0
compiler-build-peak-rss,compiler-source,baseline,1,36552704,0
compiler-build-peak-rss,compiler-source,baseline,2,36896768,0
compiler-build-peak-rss,compiler-source,candidate,2,36864000,0
compiler-build-peak-rss,compiler-source,candidate,3,36601856,0
compiler-build-peak-rss,compiler-source,baseline,3,36569088,0
compiler-build-peak-rss,compiler-source,baseline,4,37093376,0
compiler-build-peak-rss,compiler-source,candidate,4,36798464,0
compiler-build-peak-rss,compiler-source,candidate,5,36831232,0
compiler-build-peak-rss,compiler-source,baseline,5,36732928,0
compiler-build-peak-rss,compiler-source,baseline,6,36929536,0
compiler-build-peak-rss,compiler-source,candidate,6,36765696,0
compiler-build-peak-rss,compiler-source,candidate,7,36487168,0
compiler-build-peak-rss,compiler-source,baseline,7,36880384,0
compiler-build-peak-rss,compiler-source,baseline,8,36700160,0
compiler-build-peak-rss,compiler-source,candidate,8,36634624,0
compiler-build-peak-rss,compiler-source,candidate,9,36552704,0
compiler-build-peak-rss,compiler-source,baseline,9,36765696,0
compiler-build-peak-rss,compiler-source,baseline,10,36782080,0
compiler-build-peak-rss,compiler-source,candidate,10,36831232,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,-2,169099264,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,-2,169295872,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,-1,169279488,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,-1,169115648,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,0,169099264,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,0,169263104,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,1,169312256,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,1,169115648,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,2,169115648,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,2,169295872,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,3,169295872,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,3,169099264,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,4,169115648,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,4,169328640,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,5,169361408,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,5,169148416,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,6,169132032,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,6,169345024,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,7,169328640,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,7,169115648,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,8,169132032,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,8,169279488,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,9,169230336,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,9,169132032,0
compiler-emit-qbe-peak-rss,scale-6000-functions,baseline,10,169148416,0
compiler-emit-qbe-peak-rss,scale-6000-functions,candidate,10,169328640,0
median,compiler-emit-qbe-total,baseline,0,0.151819,0
median,compiler-emit-qbe-total,candidate,0,0.105062,0
median,compiler-build-total,baseline,0,0.720448,0
median,compiler-build-total,candidate,0,0.677568,0
median,scale-6000-functions-total,baseline,0,4.720143,0
median,scale-6000-functions-total,candidate,0,2.195483,0
median-rss,compiler-emit-qbe,baseline,0,21266432,0
median-rss,compiler-emit-qbe,candidate,0,21544960,0
median-rss,compiler-build,baseline,0,36765696,0
median-rss,compiler-build,candidate,0,36765696,0
median-rss,scale-6000-functions,baseline,0,169115648,0
median-rss,scale-6000-functions,candidate,0,169312256,0
improvement-limit-percent,compiler-emit-qbe,candidate-over-baseline,0,95,0
improvement-limit-percent,compiler-build,candidate-over-baseline,0,97,0
improvement-limit-percent,scale-6000-functions,candidate-over-baseline,0,75,0
