stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.18,64565248,0,1.17
b3-b4,1,1.18,64602112,0,1.18
b2-b3,2,1.18,64540672,0,1.17
b3-b4,2,1.18,64655360,0,1.17
b2-b3,3,1.18,64466944,0,1.17
b3-b4,3,1.18,64495616,0,1.17
b2-b3,4,1.18,64573440,0,1.17
b3-b4,4,1.17,64491520,0,1.17
b2-b3,5,1.18,64540672,0,1.18
b3-b4,5,1.18,64622592,0,1.17
b2-b3,6,1.18,64503808,0,1.17
b3-b4,6,1.18,64622592,0,1.18
b2-b3,7,1.17,64491520,0,1.16
b3-b4,7,1.18,64491520,0,1.17
