stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.38,64708608,0,1.38
b3-b4,1,1.35,64614400,0,1.34
b2-b3,2,1.34,64483328,0,1.34
b3-b4,2,1.27,64495616,0,1.27
b2-b3,3,1.25,64634880,0,1.25
b3-b4,3,1.25,64520192,0,1.25
b2-b3,4,1.21,64581632,0,1.20
b3-b4,4,1.28,64491520,0,1.27
b2-b3,5,1.40,64573440,0,1.40
b3-b4,5,1.25,64577536,0,1.25
b2-b3,6,1.27,64491520,0,1.26
b3-b4,6,1.29,64540672,0,1.28
b2-b3,7,1.24,64671744,0,1.24
b3-b4,7,1.32,64360448,0,1.31
