stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.90,64241664,0,0.90
b3-b4,1,0.90,64385024,0,0.90
b2-b3,2,0.90,64446464,0,0.90
b3-b4,2,0.90,64290816,0,0.90
b2-b3,3,0.92,64405504,0,0.92
b3-b4,3,0.92,64356352,0,0.92
b2-b3,4,0.90,64380928,0,0.90
b3-b4,4,0.90,64380928,0,0.90
b2-b3,5,0.90,64462848,0,0.90
b3-b4,5,0.90,64421888,0,0.90
b2-b3,6,0.90,64253952,0,0.90
b3-b4,6,0.91,64385024,0,0.89
b2-b3,7,0.92,64512000,0,0.91
b3-b4,7,0.92,64294912,0,0.91
