phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
retained	10	8	2	n-body	four-core	cpp	pass	0			2.7396190350000325	2.737169	688128
retained	10	8	3	n-body	four-core	go	pass	0			3.5997005140000056	3.603616	3432448
retained	10	8	4	n-body	four-core	rust	pass	0			3.5121342499999173	3.509227	962560
retained	10	8	5	n-body	four-core	java	pass	0			5.00184741399994	4.951001	50909184
retained	10	8	6	n-body	four-core	typerb-native	pass	0			10.44591870399995	10.443525	524288
retained	10	8	7	n-body	four-core	typerb-go	pass	0			6.173365404999913	6.184279	3551232
retained	11	9	1	n-body	four-core	cpp	pass	0			2.732287051999947	2.729981	692224
retained	11	9	2	n-body	four-core	go	pass	0			3.5999457589998656	3.60385	3547136
retained	11	9	3	n-body	four-core	rust	pass	0			3.5249322770000617	3.522169	958464
retained	11	9	4	n-body	four-core	java	pass	0			4.9979430139999295	4.948088	50974720
retained	11	9	5	n-body	four-core	typerb-native	pass	0			10.444572138000012	10.441895	524288
retained	11	9	6	n-body	four-core	typerb-go	pass	0			6.171072305000052	6.18311	3534848
retained	11	9	7	n-body	four-core	c	pass	0			2.9755730900001254	2.973465	524288
retained	12	10	1	n-body	four-core	go	pass	0			3.5997401629999786	3.602934	3432448
retained	12	10	2	n-body	four-core	rust	pass	0			3.526488701000062	3.523576	950272
retained	12	10	3	n-body	four-core	java	pass	0			5.023103973000161	4.972172	51269632
retained	12	10	4	n-body	four-core	typerb-native	pass	0			10.448983851000094	10.446083	524288
retained	12	10	5	n-body	four-core	typerb-go	pass	0			6.173588063000125	6.186457	3805184
retained	12	10	6	n-body	four-core	c	pass	0			2.9752189259997976	2.972946	524288
retained	12	10	7	n-body	four-core	cpp	pass	0			2.732262143999833	2.729999	696320
retained	13	11	1	n-body	four-core	rust	pass	0			3.5015640699998585	3.498904	950272
retained	13	11	2	n-body	four-core	java	pass	0			4.982653174000006	4.933784	50065408
retained	13	11	3	n-body	four-core	typerb-native	pass	0			10.447894218000101	10.445497	524288
retained	13	11	4	n-body	four-core	typerb-go	pass	0			6.179180360000146	6.191525	3858432
retained	13	11	5	n-body	four-core	c	pass	0			2.975102475000085	2.973121	524288
retained	13	11	6	n-body	four-core	cpp	pass	0			2.7314268569998603	2.72812	671744
retained	13	11	7	n-body	four-core	go	pass	0			3.5982175219999135	3.603459	3420160
