case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
spectral-norm	four-core	typerb-native	11	11	5.17863	5.17697	1216512	pass
spectral-norm	four-core	typerb-go	11	11	5.63641	5.64744	7966720	pass
spectral-norm	four-core	c	11	11	1.78764	1.78563	937984	pass
spectral-norm	four-core	cpp	11	11	1.83897	1.83683	937984	pass
spectral-norm	four-core	go	11	11	3.21905	3.2215	4608000	pass
spectral-norm	four-core	rust	11	11	0.461023	1.8008	2220032	pass
spectral-norm	four-core	java	11	11	1.89619	1.88256	52322304	pass
