stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.19,64360448,0,1.19
b3-b4,1,1.21,64704512,0,1.20
b2-b3,2,1.20,64520192,0,1.20
b3-b4,2,1.20,64479232,0,1.19
b2-b3,3,1.23,64491520,0,1.23
b3-b4,3,1.24,64540672,0,1.24
b2-b3,4,1.20,64540672,0,1.20
b3-b4,4,1.22,64491520,0,1.21
b2-b3,5,1.25,64483328,0,1.24
b3-b4,5,1.20,64409600,0,1.19
b2-b3,6,1.23,64495616,0,1.22
b3-b4,6,1.26,64475136,0,1.26
b2-b3,7,1.23,64606208,0,1.22
b3-b4,7,1.20,64491520,0,1.19
