case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
n-body	four-core	typerb-native	11	11	10.4486	10.447	524288	pass
n-body	four-core	typerb-go	11	11	6.17068	6.18114	3809280	pass
n-body	four-core	c	11	11	2.97518	2.97329	524288	pass
n-body	four-core	cpp	11	11	2.73103	2.72885	692224	pass
n-body	four-core	go	11	11	3.59847	3.60263	3428352	pass
n-body	four-core	rust	11	11	3.51336	3.51046	962560	pass
n-body	four-core	java	11	11	5.00918	4.94716	50536448	pass
