phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
warmup	1	0	1	n-body	one-core	typerb-native	pass	0			18.599079047999965	18.596051	524288
warmup	1	0	2	n-body	one-core	typerb-go	pass	0			6.175857535000034	6.163631	3223552
warmup	1	0	3	n-body	one-core	c	pass	0			2.976681799000005	2.974148	524288
warmup	1	0	4	n-body	one-core	cpp	pass	0			2.7274180260000094	2.725192	688128
warmup	1	0	5	n-body	one-core	go	pass	0			3.5996943819999956	3.595239	2879488
warmup	1	0	6	n-body	one-core	rust	pass	0			3.524695869000027	3.521552	962560
warmup	1	0	7	n-body	one-core	java	pass	0			5.045635575000006	4.999714	49262592
warmup	2	0	1	n-body	one-core	typerb-go	pass	0			6.172147656999982	6.164731	3026944
warmup	2	0	2	n-body	one-core	c	pass	0			2.976813642999957	2.974282	684032
warmup	2	0	3	n-body	one-core	cpp	pass	0			2.742616493000014	2.740053	692224
warmup	2	0	4	n-body	one-core	go	pass	0			3.604155129999981	3.59366	2904064
warmup	2	0	5	n-body	one-core	rust	pass	0			3.5237120969999864	3.521049	1208320
warmup	2	0	6	n-body	one-core	java	pass	0			5.076009279999994	5.023139	49012736
warmup	2	0	7	n-body	one-core	typerb-native	pass	0			18.591290731000015	18.588699	524288
retained	3	1	1	n-body	one-core	c	pass	0			2.9764408809999736	2.973801	684032
retained	3	1	2	n-body	one-core	cpp	pass	0			2.7310369890000175	2.728233	692224
retained	3	1	3	n-body	one-core	go	pass	0			3.5995027260000256	3.593728	2895872
retained	3	1	4	n-body	one-core	rust	pass	0			3.499582454999995	3.496714	1204224
retained	3	1	5	n-body	one-core	java	pass	0			5.0799222150000105	5.006214	48955392
retained	3	1	6	n-body	one-core	typerb-native	pass	0			18.59042408199997	18.587436	524288
retained	3	1	7	n-body	one-core	typerb-go	pass	0			6.17364974000003	6.165271	3268608
retained	4	2	1	n-body	one-core	cpp	pass	0			2.7303679819999616	2.728185	688128
retained	4	2	2	n-body	one-core	go	pass	0			3.6000031800000443	3.593959	2891776
retained	4	2	3	n-body	one-core	rust	pass	0			3.5068616590000374	3.503995	1216512
retained	4	2	4	n-body	one-core	java	pass	0			5.062419003000002	5.019002	49025024
retained	4	2	5	n-body	one-core	typerb-native	pass	0			18.591922978000014	18.589089	524288
retained	4	2	6	n-body	one-core	typerb-go	pass	0			6.176511569000013	6.164337	3260416
retained	4	2	7	n-body	one-core	c	pass	0			2.9765247509999995	2.973724	684032
retained	5	3	1	n-body	one-core	go	pass	0			3.5980725199999597	3.593484	2859008
retained	5	3	2	n-body	one-core	rust	pass	0			3.507780515000036	3.505416	1216512
retained	5	3	3	n-body	one-core	java	pass	0			5.041517145	4.996603	49004544
retained	5	3	4	n-body	one-core	typerb-native	pass	0			18.590906517999997	18.589508	524288
retained	5	3	5	n-body	one-core	typerb-go	pass	0			6.172779142999957	6.165297	3264512
retained	5	3	6	n-body	one-core	c	pass	0			2.9765032289999453	2.974247	618496
retained	5	3	7	n-body	one-core	cpp	pass	0			2.7362231500000007	2.73311	679936
retained	6	4	1	n-body	one-core	rust	pass	0			3.5233833990000676	3.520642	1208320
retained	6	4	2	n-body	one-core	java	pass	0			5.036511748999942	4.993793	49004544
retained	6	4	3	n-body	one-core	typerb-native	pass	0			18.589518097999985	18.5872	524288
retained	6	4	4	n-body	one-core	typerb-go	pass	0			6.181246655999985	6.170172	3260416
retained	6	4	5	n-body	one-core	c	pass	0			2.97593390499992	2.973452	696320
retained	6	4	6	n-body	one-core	cpp	pass	0			2.7407386820000283	2.738388	692224
retained	6	4	7	n-body	one-core	go	pass	0			3.6007771140000386	3.594331	2904064
retained	7	5	1	n-body	one-core	java	pass	0			5.002493490000006	4.957803	49274880
retained	7	5	2	n-body	one-core	typerb-native	pass	0			18.56929956900001	18.567512	524288
retained	7	5	3	n-body	one-core	typerb-go	pass	0			6.171321554999963	6.163596	3018752
retained	7	5	4	n-body	one-core	c	pass	0			2.9785425359999635	2.974956	667648
retained	7	5	5	n-body	one-core	cpp	pass	0			2.7391892840000764	2.736631	679936
retained	7	5	6	n-body	one-core	go	pass	0			3.6010045829999626	3.593944	2854912
retained	7	5	7	n-body	one-core	rust	pass	0			3.533479474000046	3.531027	1204224
retained	8	6	1	n-body	one-core	typerb-native	pass	0			18.594888109000067	18.593372	524288
retained	8	6	2	n-body	one-core	typerb-go	pass	0			6.178486030000045	6.166476	3268608
retained	8	6	3	n-body	one-core	c	pass	0			2.9764639349999698	2.973446	684032
retained	8	6	4	n-body	one-core	cpp	pass	0			2.7268713250000474	2.724176	667648
retained	8	6	5	n-body	one-core	go	pass	0			3.602299624000011	3.595108	2883584
retained	8	6	6	n-body	one-core	rust	pass	0			3.5029332479999766	3.499439	1196032
retained	8	6	7	n-body	one-core	java	pass	0			5.024946573999955	4.975018	49012736
retained	9	7	1	n-body	one-core	typerb-go	pass	0			6.175745866000057	6.164344	3092480
retained	9	7	2	n-body	one-core	c	pass	0			2.9761382559998992	2.973664	684032
retained	9	7	3	n-body	one-core	cpp	pass	0			2.7349361290000616	2.732697	675840
retained	9	7	4	n-body	one-core	go	pass	0			3.598156495000012	3.593961	2887680
retained	9	7	5	n-body	one-core	rust	pass	0			3.5151780619999045	3.512367	966656
retained	9	7	6	n-body	one-core	java	pass	0			5.055480916999954	5.012191	49008640
retained	9	7	7	n-body	one-core	typerb-native	pass	0			18.567348066000022	18.565634	524288
retained	10	8	1	n-body	one-core	c	pass	0			2.977416961000017	2.974181	679936
retained	10	8	2	n-body	one-core	cpp	pass	0			2.738679609999963	2.735797	913408
retained	10	8	3	n-body	one-core	go	pass	0			3.6004761019999023	3.593725	2899968
retained	10	8	4	n-body	one-core	rust	pass	0			3.504370279999989	3.501548	1118208
retained	10	8	5	n-body	one-core	java	pass	0			5.094301545999997	4.974588	48996352
retained	10	8	6	n-body	one-core	typerb-native	pass	0			18.578884128000027	18.577346	524288
retained	10	8	7	n-body	one-core	typerb-go	pass	0			6.1742507270000715	6.166517	3018752
retained	11	9	1	n-body	one-core	cpp	pass	0			2.7316878580001003	2.729451	663552
retained	11	9	2	n-body	one-core	go	pass	0			3.602438766999967	3.594312	2899968
retained	11	9	3	n-body	one-core	rust	pass	0			3.5286791580000454	3.526095	1196032
retained	11	9	4	n-body	one-core	java	pass	0			5.012169573999927	4.970195	49012736
retained	11	9	5	n-body	one-core	typerb-native	pass	0			18.59410497800002	18.591198	524288
retained	11	9	6	n-body	one-core	typerb-go	pass	0			6.170946662000006	6.165229	3018752
retained	11	9	7	n-body	one-core	c	pass	0			2.9768098870000586	2.974214	684032
retained	12	10	1	n-body	one-core	go	pass	0			3.5996577109999635	3.593321	2891776
retained	12	10	2	n-body	one-core	rust	pass	0			3.534797338999965	3.531662	1122304
retained	12	10	3	n-body	one-core	java	pass	0			5.053487315999973	5.010328	49004544
retained	12	10	4	n-body	one-core	typerb-native	pass	0			18.572418913999968	18.570383	524288
retained	12	10	5	n-body	one-core	typerb-go	pass	0			6.172976659000028	6.164596	3006464
retained	12	10	6	n-body	one-core	c	pass	0			2.976355001999991	2.973831	684032
retained	12	10	7	n-body	one-core	cpp	pass	0			2.731409853999935	2.727604	684032
retained	13	11	1	n-body	one-core	rust	pass	0			3.5015701529999887	3.498943	1216512
retained	13	11	2	n-body	one-core	java	pass	0			4.997707822999928	4.954096	49004544
retained	13	11	3	n-body	one-core	typerb-native	pass	0			18.578860548999955	18.57683	524288
retained	13	11	4	n-body	one-core	typerb-go	pass	0			6.17006582099998	6.165702	3026944
retained	13	11	5	n-body	one-core	c	pass	0			2.975916018000021	2.973629	688128
retained	13	11	6	n-body	one-core	cpp	pass	0			2.730545516999996	2.727767	692224
retained	13	11	7	n-body	one-core	go	pass	0			3.5991557999999486	3.593444	2859008
