case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
n-body	one-core	typerb-native	11	11	10.4497	10.4478	524288	pass
n-body	one-core	typerb-go	11	11	6.17158	6.16439	3252224	pass
n-body	one-core	c	11	11	2.97583	2.97352	524288	pass
n-body	one-core	cpp	11	11	2.73186	2.72913	684032	pass
n-body	one-core	go	11	11	3.59892	3.59281	2633728	pass
n-body	one-core	rust	11	11	3.51417	3.51109	962560	pass
n-body	one-core	java	11	11	5.04616	4.97803	48734208	pass
