stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.91,64380928,0,0.91
b3-b4,1,0.92,64454656,0,0.92
b2-b3,2,0.92,64319488,0,0.92
b3-b4,2,0.92,64249856,0,0.91
b2-b3,3,0.91,64249856,0,0.91
b3-b4,3,0.92,64512000,0,0.91
b2-b3,4,0.91,64368640,0,0.90
b3-b4,4,0.92,64466944,0,0.91
b2-b3,5,0.91,64368640,0,0.91
b3-b4,5,0.91,64249856,0,0.91
b2-b3,6,0.92,64376832,0,0.91
b3-b4,6,0.92,64278528,0,0.92
b2-b3,7,0.92,64249856,0,0.91
b3-b4,7,0.92,64315392,0,0.91
