stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.97,64253952,0,0.96
b3-b4,1,0.96,64270336,0,0.95
b2-b3,2,0.95,64364544,0,0.94
b3-b4,2,0.96,64430080,0,0.95
b2-b3,3,0.96,64364544,0,0.96
b3-b4,3,0.97,64278528,0,0.97
b2-b3,4,0.97,64512000,0,0.97
b3-b4,4,0.97,64249856,0,0.97
b2-b3,5,0.98,64294912,0,0.97
b3-b4,5,0.95,64385024,0,0.94
b2-b3,6,0.96,64536576,0,0.95
b3-b4,6,0.99,64335872,0,0.99
b2-b3,7,1.00,64217088,0,0.99
b3-b4,7,0.97,64438272,0,0.97
