metric,case,candidate,iteration,value,status
application-runtime-total,float-kernel,go-optimized,0,0.075866,0
application-runtime-total,float-kernel,go-optimized,1,0.060882,0
application-runtime-total,float-kernel,native-candidate,1,0.068714,0
application-runtime-total,float-kernel,native-candidate,2,0.068797,0
application-runtime-total,float-kernel,go-optimized,2,0.062714,0
application-runtime-total,float-kernel,go-optimized,3,0.063605,0
application-runtime-total,float-kernel,native-candidate,3,0.068667,0
application-runtime-total,float-kernel,native-candidate,4,0.070516,0
application-runtime-total,float-kernel,go-optimized,4,0.061941,0
application-runtime-total,float-kernel,go-optimized,5,0.061809,0
application-runtime-total,float-kernel,native-candidate,5,0.07107,0
application-runtime-total,float-kernel,native-candidate,6,0.070252,0
application-runtime-total,float-kernel,go-optimized,6,0.060822,0
application-runtime-total,float-kernel,go-optimized,7,0.063284,0
application-runtime-total,float-kernel,native-candidate,7,0.069445,0
application-runtime-total,float-kernel,native-candidate,8,0.069737,0
application-runtime-total,float-kernel,go-optimized,8,0.062541,0
application-runtime-total,float-kernel,go-optimized,9,0.067082,0
application-runtime-total,float-kernel,native-candidate,9,0.068867,0
application-runtime-total,float-kernel,native-candidate,10,0.068574,0
application-runtime-total,float-kernel,go-optimized,10,0.067405,0
application-runtime-total,float-kernel,go-optimized,11,0.060589,0
application-runtime-total,float-kernel,native-candidate,11,0.071835,0
application-runtime-total,float-kernel,native-candidate,12,0.073867,0
application-runtime-total,float-kernel,go-optimized,12,0.094024,0
application-runtime-total,float-kernel,go-optimized,13,0.065804,0
application-runtime-total,float-kernel,native-candidate,13,0.071281,0
application-runtime-total,float-kernel,native-candidate,14,0.074313,0
application-runtime-total,float-kernel,go-optimized,14,0.06351,0
application-runtime-total,float-kernel,go-optimized,15,0.065431,0
application-runtime-total,float-kernel,native-candidate,15,0.073194,0
application-runtime-total,float-kernel,native-candidate,16,0.070393,0
application-runtime-total,float-kernel,go-optimized,16,0.062359,0
application-runtime-total,float-kernel,go-optimized,17,0.060963,0
application-runtime-total,float-kernel,native-candidate,17,0.070701,0
application-runtime-total,float-kernel,native-candidate,18,0.069146,0
application-runtime-total,float-kernel,go-optimized,18,0.061604,0
application-runtime-total,float-kernel,go-optimized,19,0.062065,0
application-runtime-total,float-kernel,native-candidate,19,0.069305,0
application-runtime-total,float-kernel,native-candidate,20,0.068932,0
application-runtime-total,float-kernel,go-optimized,20,0.066194,0
application-runtime-total,float-kernel,go-optimized,21,0.062067,0
application-runtime-total,float-kernel,native-candidate,21,0.069303,0
application-runtime-total,float-kernel,native-candidate,22,0.068645,0
application-runtime-total,float-kernel,go-optimized,22,0.064153,0
application-runtime-total,float-kernel,go-optimized,23,0.060763,0
application-runtime-total,float-kernel,native-candidate,23,0.068924,0
application-runtime-total,float-kernel,native-candidate,24,0.072457,0
application-runtime-total,float-kernel,go-optimized,24,0.06367,0
application-runtime-total,float-kernel,go-optimized,25,0.06855,0
application-runtime-total,float-kernel,native-candidate,25,0.069171,0
application-runtime-total,float-kernel,native-candidate,26,0.069037,0
application-runtime-total,float-kernel,go-optimized,26,0.062281,0
application-runtime-total,float-kernel,go-optimized,27,0.062558,0
application-runtime-total,float-kernel,native-candidate,27,0.068281,0
application-runtime-total,float-kernel,native-candidate,28,0.069359,0
application-runtime-total,float-kernel,go-optimized,28,0.06258,0
application-runtime-total,float-kernel,go-optimized,29,0.066392,0
application-runtime-total,float-kernel,native-candidate,29,0.070206,0
application-runtime-total,float-kernel,native-candidate,30,0.070185,0
application-runtime-total,float-kernel,go-optimized,30,0.063948,0
application-runtime-peak-rss,float-kernel,go-optimized,-3,3997696,0
