case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
fannkuch-redux	one-core	typerb-native	11	11	202.325	202.302	524288	pass
fannkuch-redux	one-core	typerb-go	11	11	53.6337	53.6206	3289088	pass
fannkuch-redux	one-core	c	11	11	27.4784	27.4734	696320	pass
fannkuch-redux	one-core	cpp	11	11	24.959	24.9538	700416	pass
fannkuch-redux	one-core	go	11	11	24.5975	24.5893	2904064	pass
fannkuch-redux	one-core	rust	11	11	24.8351	24.83	1212416	pass
fannkuch-redux	one-core	java	11	11	24.7282	24.6694	49471488	pass
