stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.89,64462848,0,0.88
b3-b4,1,0.89,64385024,0,0.88
b2-b3,2,0.89,64380928,0,0.88
b3-b4,2,0.89,64311296,0,0.89
b2-b3,3,0.89,64253952,0,0.88
b3-b4,3,0.89,64380928,0,0.89
b2-b3,4,0.89,64380928,0,0.89
b3-b4,4,0.89,64491520,0,0.88
b2-b3,5,0.89,64524288,0,0.88
b3-b4,5,0.89,64249856,0,0.88
b2-b3,6,0.89,64356352,0,0.89
b3-b4,6,0.89,64385024,0,0.89
b2-b3,7,0.89,64372736,0,0.88
b3-b4,7,0.89,64311296,0,0.89
