case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
spectral-norm	one-core	typerb-native	11	11	8.3238	8.32048	1257472	pass
spectral-norm	one-core	typerb-go	11	11	5.63649	5.62954	7192576	pass
spectral-norm	one-core	c	11	11	1.7881	1.78547	700416	pass
spectral-norm	one-core	cpp	11	11	1.83952	1.83669	946176	pass
spectral-norm	one-core	go	11	11	3.21884	3.21277	3928064	pass
spectral-norm	one-core	rust	11	11	1.7978	1.79479	1437696	pass
spectral-norm	one-core	java	11	11	1.9459	1.88632	49819648	pass
