stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.17,64626688,0,1.16
b3-b4,1,1.13,64487424,0,1.13
b2-b3,2,1.13,64573440,0,1.12
b3-b4,2,1.13,64495616,0,1.13
b2-b3,3,1.15,64602112,0,1.14
b3-b4,3,1.13,64479232,0,1.13
b2-b3,4,1.13,64495616,0,1.12
b3-b4,4,1.17,64573440,0,1.17
b2-b3,5,1.14,64479232,0,1.13
b3-b4,5,1.13,64544768,0,1.13
b2-b3,6,1.16,64524288,0,1.16
b3-b4,6,1.16,64655360,0,1.16
b2-b3,7,1.13,64495616,0,1.13
b3-b4,7,1.13,64495616,0,1.12
