candidate	kind	bytes	sha256
typerb-native	raw	22360	e1ae6822f5c612d160ddcada06e11f3dc9f9660f8da5e96f41ddaaac7a51ce5f
typerb-native	stripped	22352	d6304c5de78a95f4faa963761032c7f35d59be3424e4e5bb49705a1377ee8bab
typerb-go	raw	2815362	3885d6c598c1ec6c391b88c36fb4cf3cf2832a423281313122bdd07b5a19f379
typerb-go	stripped	1887832	86335095fcb20d225472c4977193007cee96b0032b23a2c5230ce2f04d07e5ce
