stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.19,64622592,0,1.19
b3-b4,1,1.22,64606208,0,1.22
b2-b3,2,1.22,64557056,0,1.22
b3-b4,2,1.23,64360448,0,1.22
b2-b3,3,1.22,64503808,0,1.21
b3-b4,3,1.22,64618496,0,1.21
b2-b3,4,1.19,64495616,0,1.19
b3-b4,4,1.22,64667648,0,1.21
b2-b3,5,1.23,64491520,0,1.23
b3-b4,5,1.19,64524288,0,1.19
b2-b3,6,1.22,64495616,0,1.21
b3-b4,6,1.19,64577536,0,1.18
b2-b3,7,1.22,64540672,0,1.22
b3-b4,7,1.24,64618496,0,1.23
