type-rb-native-gc-stat-v1,collections,162
type-rb-native-gc-stat-v1,automatic-collections,161
type-rb-native-gc-stat-v1,allocated-bytes,250564267
type-rb-native-gc-stat-v1,reclaimed-bytes,250564267
type-rb-native-gc-stat-v1,live-bytes,0
type-rb-native-gc-stat-v1,peak-heap-bytes,7689613
