case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
spectral-norm	one-core	typerb-native	11	11	4.38424	4.38161	1462272	pass
spectral-norm	one-core	typerb-go	11	11	5.63712	5.63013	7196672	pass
spectral-norm	one-core	c	11	11	1.78837	1.78566	860160	pass
spectral-norm	one-core	cpp	11	11	1.83954	1.83704	942080	pass
spectral-norm	one-core	go	11	11	3.21915	3.21306	3940352	pass
spectral-norm	one-core	rust	11	11	1.79861	1.79538	1449984	pass
spectral-norm	one-core	java	11	11	1.95809	1.89071	50053120	pass
