case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
spectral-norm	four-core	typerb-native	11	11	3.59643	3.59428	1216512	pass
spectral-norm	four-core	typerb-go	11	11	5.63432	5.64371	7979008	pass
spectral-norm	four-core	c	11	11	1.78769	1.78531	946176	pass
spectral-norm	four-core	cpp	11	11	1.83905	1.83665	958464	pass
spectral-norm	four-core	go	11	11	3.21763	3.22036	4534272	pass
spectral-norm	four-core	rust	11	11	0.460371	1.80052	2236416	pass
spectral-norm	four-core	java	11	11	1.90938	1.87849	52297728	pass
