stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.15,64671744,0,1.14
b3-b4,1,1.18,64344064,0,1.17
b2-b3,2,1.26,64491520,0,1.26
b3-b4,2,1.28,64495616,0,1.27
b2-b3,3,1.25,64622592,0,1.25
b3-b4,3,1.26,64491520,0,1.26
b2-b3,4,1.23,64487424,0,1.23
b3-b4,4,1.27,64524288,0,1.26
b2-b3,5,1.29,64573440,0,1.28
b3-b4,5,1.31,64507904,0,1.31
b2-b3,6,1.22,64491520,0,1.22
b3-b4,6,1.16,64544768,0,1.16
b2-b3,7,1.14,64360448,0,1.14
b3-b4,7,1.15,64610304,0,1.14
