stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.27,64491520,0,1.27
b3-b4,1,1.25,64602112,0,1.24
b2-b3,2,1.27,64495616,0,1.26
b3-b4,2,1.27,64503808,0,1.26
b2-b3,3,1.28,64626688,0,1.28
b3-b4,3,1.28,64466944,0,1.28
b2-b3,4,1.24,64688128,0,1.24
b3-b4,4,1.27,64495616,0,1.27
b2-b3,5,1.27,64544768,0,1.27
b3-b4,5,1.26,64483328,0,1.26
b2-b3,6,1.27,64602112,0,1.26
b3-b4,6,1.26,64491520,0,1.26
b2-b3,7,1.24,64606208,0,1.23
b3-b4,7,1.28,64491520,0,1.27
