phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
retained	10	8	2	n-body	four-core	cpp	pass	0			2.7412668380000014	2.73929	692224
retained	10	8	3	n-body	four-core	go	pass	0			3.6026082039998073	3.603936	3297280
retained	10	8	4	n-body	four-core	rust	pass	0			3.5190682820000347	3.516997	974848
retained	10	8	5	n-body	four-core	java	pass	0			4.985183178999932	4.954281	51118080
retained	10	8	6	n-body	four-core	typerb-native	pass	0			10.265507380999907	10.264136	524288
retained	10	8	7	n-body	four-core	typerb-go	pass	0			6.174033349999945	6.187919	4071424
retained	11	9	1	n-body	four-core	cpp	pass	0			2.7420260569999755	2.740014	700416
retained	11	9	2	n-body	four-core	go	pass	0			3.5969783299999563	3.603302	3432448
retained	11	9	3	n-body	four-core	rust	pass	0			3.5151793760001055	3.513374	958464
retained	11	9	4	n-body	four-core	java	pass	0			4.974857753999913	4.944471	51290112
retained	11	9	5	n-body	four-core	typerb-native	pass	0			10.271941105999986	10.270143	524288
retained	11	9	6	n-body	four-core	typerb-go	pass	0			6.184760909000033	6.186143	3796992
retained	11	9	7	n-body	four-core	c	pass	0			2.9753237719999106	2.973334	524288
retained	12	10	1	n-body	four-core	go	pass	0			3.5984735790000286	3.600332	3682304
retained	12	10	2	n-body	four-core	rust	pass	0			3.527226631000076	3.525164	970752
retained	12	10	3	n-body	four-core	java	pass	0			4.970900955999923	4.940636	51314688
retained	12	10	4	n-body	four-core	typerb-native	pass	0			10.257011739000063	10.255355	524288
retained	12	10	5	n-body	four-core	typerb-go	pass	0			6.1740436389998194	6.18479	3911680
retained	12	10	6	n-body	four-core	c	pass	0			2.975662489000115	2.973981	675840
retained	12	10	7	n-body	four-core	cpp	pass	0			2.7339908110000124	2.732355	700416
retained	13	11	1	n-body	four-core	rust	pass	0			3.50040709599989	3.497992	950272
retained	13	11	2	n-body	four-core	java	pass	0			4.986217069000077	4.94639	42635264
retained	13	11	3	n-body	four-core	typerb-native	pass	0			10.253306805999955	10.251824	524288
retained	13	11	4	n-body	four-core	typerb-go	pass	0			6.1831107350001275	6.186363	3813376
retained	13	11	5	n-body	four-core	c	pass	0			2.9751316330000463	2.973452	524288
retained	13	11	6	n-body	four-core	cpp	pass	0			2.738614051000013	2.736554	704512
retained	13	11	7	n-body	four-core	go	pass	0			3.6048219290000816	3.604734	3424256
