case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
spectral-norm	one-core	typerb-native	11	11	3.59797	3.5955	1228800	pass
spectral-norm	one-core	typerb-go	11	11	5.63518	5.62894	7184384	pass
spectral-norm	one-core	c	11	11	1.78801	1.78528	692224	pass
spectral-norm	one-core	cpp	11	11	1.83922	1.83661	946176	pass
spectral-norm	one-core	go	11	11	3.21855	3.21264	3911680	pass
spectral-norm	one-core	rust	11	11	1.79796	1.79456	1445888	pass
spectral-norm	one-core	java	11	11	1.9415	1.88315	50049024	pass
