stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.40,64708608,0,1.39
b3-b4,1,1.41,64839680,0,1.41
b2-b3,2,1.41,64864256,0,1.41
b3-b4,2,1.47,64831488,0,1.47
b2-b3,3,1.49,64843776,0,1.49
b3-b4,3,1.46,64843776,0,1.45
b2-b3,4,1.42,64835584,0,1.41
b3-b4,4,1.42,64712704,0,1.42
b2-b3,5,1.43,64708608,0,1.43
b3-b4,5,1.43,64708608,0,1.43
b2-b3,6,1.45,64581632,0,1.45
b3-b4,6,1.45,64839680,0,1.44
b2-b3,7,1.45,64839680,0,1.44
b3-b4,7,1.54,64831488,0,1.53
