stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.89,64376832,0,0.89
b3-b4,1,0.89,64315392,0,0.88
b2-b3,2,0.93,64249856,0,0.93
b3-b4,2,0.89,64385024,0,0.89
b2-b3,3,0.93,64380928,0,0.93
b3-b4,3,0.93,64249856,0,0.93
b2-b3,4,0.89,64376832,0,0.89
b3-b4,4,0.89,64512000,0,0.89
b2-b3,5,0.89,64290816,0,0.89
b3-b4,5,0.91,64372736,0,0.90
b2-b3,6,0.89,64466944,0,0.89
b3-b4,6,0.89,64360448,0,0.89
b2-b3,7,0.90,64385024,0,0.89
b3-b4,7,0.91,64483328,0,0.90
