stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.98,64630784,0,0.98
b3-b4,1,0.98,64634880,0,0.98
b2-b3,2,0.99,64372736,0,0.98
b3-b4,2,0.99,64507904,0,0.98
b2-b3,3,0.96,64487424,0,0.95
b3-b4,3,0.99,64376832,0,0.99
b2-b3,4,0.99,64622592,0,0.98
b3-b4,4,0.99,64356352,0,0.99
b2-b3,5,0.98,64634880,0,0.98
b3-b4,5,0.99,64307200,0,0.99
b2-b3,6,0.98,64339968,0,0.98
b3-b4,6,0.96,64507904,0,0.96
b2-b3,7,0.96,64487424,0,0.95
b3-b4,7,0.98,64503808,0,0.98
