stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,2.74,41287680,0,2.57
b3-b4,1,2.88,41271296,0,2.73
b2-b3,2,2.73,41287680,0,2.49
b3-b4,2,2.44,41517056,0,2.35
b2-b3,3,2.57,41222144,0,2.47
b3-b4,3,2.78,41467904,0,2.74
b2-b3,4,2.80,40943616,0,2.74
b3-b4,4,2.81,41435136,0,2.62
b2-b3,5,2.98,41107456,0,2.84
b3-b4,5,2.90,41156608,0,2.66
b2-b3,6,3.24,41189376,0,3.08
b3-b4,6,3.02,41238528,0,2.91
b2-b3,7,3.44,41271296,0,3.03
b3-b4,7,3.00,41287680,0,2.82
