metric,case,candidate,iteration,value,status
application-runtime-total,scale-1024-modules,configured-go,24,0.007898,0
application-runtime-total,scale-1024-modules,configured-go,25,0.007966,0
application-runtime-total,scale-1024-modules,configured-native,25,0.006183,0
application-runtime-total,scale-1024-modules,configured-native,26,0.009264,0
application-runtime-total,scale-1024-modules,configured-go,26,0.010204,0
application-runtime-total,scale-1024-modules,configured-go,27,0.010304,0
application-runtime-total,scale-1024-modules,configured-native,27,0.006344,0
application-runtime-total,scale-1024-modules,configured-native,28,0.009365,0
application-runtime-total,scale-1024-modules,configured-go,28,0.010956,0
application-runtime-total,scale-1024-modules,configured-go,29,0.007723,0
application-runtime-total,scale-1024-modules,configured-native,29,0.008881,0
application-runtime-total,scale-1024-modules,configured-native,30,0.006488,0
application-runtime-total,scale-1024-modules,configured-go,30,0.00781,0
application-runtime-peak-rss,scale-1024-modules,configured-go,-3,4390912,0
application-runtime-peak-rss,scale-1024-modules,configured-native,-3,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,-2,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,-2,4325376,0
application-runtime-peak-rss,scale-1024-modules,configured-go,-1,4227072,0
application-runtime-peak-rss,scale-1024-modules,configured-native,-1,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,0,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,0,4308992,0
application-runtime-peak-rss,scale-1024-modules,configured-go,1,4341760,0
application-runtime-peak-rss,scale-1024-modules,configured-native,1,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,2,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,2,4390912,0
application-runtime-peak-rss,scale-1024-modules,configured-go,3,4325376,0
application-runtime-peak-rss,scale-1024-modules,configured-native,3,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,4,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,4,4227072,0
application-runtime-peak-rss,scale-1024-modules,configured-go,5,4341760,0
application-runtime-peak-rss,scale-1024-modules,configured-native,5,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,6,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,6,4407296,0
application-runtime-peak-rss,scale-1024-modules,configured-go,7,4390912,0
application-runtime-peak-rss,scale-1024-modules,configured-native,7,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,8,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,8,4227072,0
application-runtime-peak-rss,scale-1024-modules,configured-go,9,4177920,0
application-runtime-peak-rss,scale-1024-modules,configured-native,9,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,10,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,10,4325376,0
application-runtime-peak-rss,scale-1024-modules,configured-go,11,4308992,0
application-runtime-peak-rss,scale-1024-modules,configured-native,11,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,12,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,12,4358144,0
application-runtime-peak-rss,scale-1024-modules,configured-go,13,4374528,0
application-runtime-peak-rss,scale-1024-modules,configured-native,13,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,14,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,14,4325376,0
application-runtime-peak-rss,scale-1024-modules,configured-go,15,4472832,0
application-runtime-peak-rss,scale-1024-modules,configured-native,15,1409024,0
