metric,case,candidate,iteration,value,status
compiler-emit-qbe-total,scale-1024-modules,baseline,10,0.12975,0
compiler-emit-qbe-total,scale-1024-modules,candidate,10,0.079803,0
application-build-total,scale-1024-modules,baseline,-2,0.329047,0
application-build-total,scale-1024-modules,candidate,-2,0.296385,0
application-build-total,scale-1024-modules,candidate,-1,0.28457,0
application-build-total,scale-1024-modules,baseline,-1,0.349109,0
application-build-total,scale-1024-modules,baseline,0,0.363621,0
application-build-total,scale-1024-modules,candidate,0,0.308148,0
application-build-total,scale-1024-modules,candidate,1,0.296393,0
application-build-total,scale-1024-modules,baseline,1,0.383587,0
application-build-total,scale-1024-modules,baseline,2,0.338236,0
application-build-total,scale-1024-modules,candidate,2,0.308388,0
application-build-total,scale-1024-modules,candidate,3,0.318343,0
application-build-total,scale-1024-modules,baseline,3,0.35534,0
application-build-total,scale-1024-modules,baseline,4,0.368869,0
application-build-total,scale-1024-modules,candidate,4,0.301298,0
application-build-total,scale-1024-modules,candidate,5,0.283622,0
application-build-total,scale-1024-modules,baseline,5,0.374757,0
application-build-total,scale-1024-modules,baseline,6,0.365499,0
application-build-total,scale-1024-modules,candidate,6,0.312128,0
application-build-total,scale-1024-modules,candidate,7,0.301216,0
application-build-total,scale-1024-modules,baseline,7,0.354642,0
application-build-total,scale-1024-modules,baseline,8,0.342829,0
application-build-total,scale-1024-modules,candidate,8,0.291573,0
application-build-total,scale-1024-modules,candidate,9,0.304852,0
application-build-total,scale-1024-modules,baseline,9,0.355912,0
application-build-total,scale-1024-modules,baseline,10,0.365553,0
application-build-total,scale-1024-modules,candidate,10,0.33199,0
application-build-total,scale-1024-modules,native-candidate,-2,0.27694,0
application-build-total,scale-1024-modules,go-optimized,-2,2.3070019999999998,0
application-build-total,scale-1024-modules,go-optimized,-1,2.055887,0
application-build-total,scale-1024-modules,native-candidate,-1,0.271583,0
application-build-total,scale-1024-modules,native-candidate,0,0.310407,0
application-build-total,scale-1024-modules,go-optimized,0,2.017796,0
application-build-total,scale-1024-modules,go-optimized,1,2.047228,0
application-build-total,scale-1024-modules,native-candidate,1,0.260407,0
application-build-total,scale-1024-modules,native-candidate,2,0.310099,0
application-build-total,scale-1024-modules,go-optimized,2,2.081377,0
application-build-total,scale-1024-modules,go-optimized,3,2.065171,0
application-build-total,scale-1024-modules,native-candidate,3,0.281414,0
application-build-total,scale-1024-modules,native-candidate,4,0.317541,0
application-build-total,scale-1024-modules,go-optimized,4,2.1092,0
application-build-total,scale-1024-modules,go-optimized,5,2.085112,0
application-build-total,scale-1024-modules,native-candidate,5,0.286672,0
application-build-total,scale-1024-modules,native-candidate,6,0.290969,0
application-build-total,scale-1024-modules,go-optimized,6,2.022122,0
application-build-total,scale-1024-modules,go-optimized,7,1.9519009999999999,0
application-build-total,scale-1024-modules,native-candidate,7,0.260692,0
application-build-total,scale-1024-modules,native-candidate,8,0.317801,0
application-build-total,scale-1024-modules,go-optimized,8,2.03923,0
application-build-total,scale-1024-modules,go-optimized,9,2.041461,0
application-build-total,scale-1024-modules,native-candidate,9,0.263372,0
application-build-total,scale-1024-modules,native-candidate,10,0.308124,0
application-build-total,scale-1024-modules,go-optimized,10,2.054708,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,-2,21594112,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,-2,21856256,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,-1,21872640,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,-1,21561344,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,0,21544960,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,0,21872640,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,1,21839872,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,1,21594112,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,2,21528576,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,2,21839872,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,3,21839872,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,3,21577728,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,4,21528576,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,4,21839872,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,5,21823488,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,5,21561344,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,6,21544960,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,6,21839872,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,7,21856256,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,7,21561344,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,8,21528576,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,8,21872640,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,9,21856256,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,9,21528576,0
compiler-emit-qbe-peak-rss,compiler-source,baseline,10,21544960,0
compiler-emit-qbe-peak-rss,compiler-source,candidate,10,21856256,0
compiler-build-peak-rss,compiler-source,baseline,-2,36864000,0
compiler-build-peak-rss,compiler-source,candidate,-2,36683776,0
compiler-build-peak-rss,compiler-source,candidate,-1,36880384,0
compiler-build-peak-rss,compiler-source,baseline,-1,36601856,0
compiler-build-peak-rss,compiler-source,baseline,0,37289984,0
compiler-build-peak-rss,compiler-source,candidate,0,36831232,0
compiler-build-peak-rss,compiler-source,candidate,1,36847616,0
compiler-build-peak-rss,compiler-source,baseline,1,36929536,0
compiler-build-peak-rss,compiler-source,baseline,2,36814848,0
compiler-build-peak-rss,compiler-source,candidate,2,36995072,0
compiler-build-peak-rss,compiler-source,candidate,3,36519936,0
compiler-build-peak-rss,compiler-source,baseline,3,37109760,0
compiler-build-peak-rss,compiler-source,baseline,4,36700160,0
compiler-build-peak-rss,compiler-source,candidate,4,36978688,0
compiler-build-peak-rss,compiler-source,candidate,5,36896768,0
compiler-build-peak-rss,compiler-source,baseline,5,36454400,0
compiler-build-peak-rss,compiler-source,baseline,6,36700160,0
compiler-build-peak-rss,compiler-source,candidate,6,36749312,0
compiler-build-peak-rss,compiler-source,candidate,7,36749312,0
compiler-build-peak-rss,compiler-source,baseline,7,36634624,0
compiler-build-peak-rss,compiler-source,baseline,8,36569088,0
compiler-build-peak-rss,compiler-source,candidate,8,36732928,0
compiler-build-peak-rss,compiler-source,candidate,9,36896768,0
compiler-build-peak-rss,compiler-source,baseline,9,36864000,0
compiler-build-peak-rss,compiler-source,baseline,10,36913152,0
compiler-build-peak-rss,compiler-source,candidate,10,36716544,0
compiler-check-peak-rss,scale-1024-modules,baseline,-2,12500992,0
compiler-check-peak-rss,scale-1024-modules,candidate,-2,6438912,0
compiler-check-peak-rss,scale-1024-modules,candidate,-1,6471680,0
compiler-check-peak-rss,scale-1024-modules,baseline,-1,12550144,0
compiler-check-peak-rss,scale-1024-modules,baseline,0,12550144,0
compiler-check-peak-rss,scale-1024-modules,candidate,0,6488064,0
compiler-check-peak-rss,scale-1024-modules,candidate,1,6455296,0
compiler-check-peak-rss,scale-1024-modules,baseline,1,12550144,0
compiler-check-peak-rss,scale-1024-modules,baseline,2,12550144,0
compiler-check-peak-rss,scale-1024-modules,candidate,2,6455296,0
compiler-check-peak-rss,scale-1024-modules,candidate,3,6438912,0
compiler-check-peak-rss,scale-1024-modules,baseline,3,12484608,0
compiler-check-peak-rss,scale-1024-modules,baseline,4,12500992,0
compiler-check-peak-rss,scale-1024-modules,candidate,4,6455296,0
compiler-check-peak-rss,scale-1024-modules,candidate,5,6438912,0
compiler-check-peak-rss,scale-1024-modules,baseline,5,12500992,0
compiler-check-peak-rss,scale-1024-modules,baseline,6,12533760,0
compiler-check-peak-rss,scale-1024-modules,candidate,6,6422528,0
compiler-check-peak-rss,scale-1024-modules,candidate,7,6455296,0
compiler-check-peak-rss,scale-1024-modules,baseline,7,12533760,0
compiler-check-peak-rss,scale-1024-modules,baseline,8,12533760,0
compiler-check-peak-rss,scale-1024-modules,candidate,8,6471680,0
compiler-check-peak-rss,scale-1024-modules,candidate,9,6438912,0
compiler-check-peak-rss,scale-1024-modules,baseline,9,12500992,0
compiler-check-peak-rss,scale-1024-modules,baseline,10,12550144,0
compiler-check-peak-rss,scale-1024-modules,candidate,10,6455296,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,-2,15155200,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,-2,9060352,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,-1,9060352,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,-1,15138816,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,0,15138816,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,0,9093120,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,1,9076736,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,1,15155200,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,2,15138816,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,2,9109504,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,3,9093120,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,3,15138816,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,4,15089664,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,4,9076736,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,5,9043968,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,5,15106048,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,6,15171584,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,6,9093120,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,7,9060352,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,7,15155200,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,8,15122432,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,8,9043968,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,9,9060352,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,9,15155200,0
compiler-emit-qbe-peak-rss,scale-1024-modules,baseline,10,15122432,0
compiler-emit-qbe-peak-rss,scale-1024-modules,candidate,10,9060352,0
application-build-peak-rss,scale-1024-modules,baseline,-2,36356096,0
application-build-peak-rss,scale-1024-modules,candidate,-2,36487168,0
application-build-peak-rss,scale-1024-modules,candidate,-1,36323328,0
application-build-peak-rss,scale-1024-modules,baseline,-1,36503552,0
application-build-peak-rss,scale-1024-modules,baseline,0,36241408,0
application-build-peak-rss,scale-1024-modules,candidate,0,36241408,0
application-build-peak-rss,scale-1024-modules,candidate,1,36339712,0
application-build-peak-rss,scale-1024-modules,baseline,1,36159488,0
application-build-peak-rss,scale-1024-modules,baseline,2,36241408,0
application-build-peak-rss,scale-1024-modules,candidate,2,36175872,0
application-build-peak-rss,scale-1024-modules,candidate,3,36372480,0
application-build-peak-rss,scale-1024-modules,baseline,3,36503552,0
application-build-peak-rss,scale-1024-modules,baseline,4,36274176,0
application-build-peak-rss,scale-1024-modules,candidate,4,36175872,0
application-build-peak-rss,scale-1024-modules,candidate,5,36601856,0
application-build-peak-rss,scale-1024-modules,baseline,5,36257792,0
application-build-peak-rss,scale-1024-modules,baseline,6,36536320,0
application-build-peak-rss,scale-1024-modules,candidate,6,36339712,0
application-build-peak-rss,scale-1024-modules,candidate,7,36569088,0
application-build-peak-rss,scale-1024-modules,baseline,7,36683776,0
application-build-peak-rss,scale-1024-modules,baseline,8,36438016,0
application-build-peak-rss,scale-1024-modules,candidate,8,36339712,0
application-build-peak-rss,scale-1024-modules,candidate,9,36388864,0
application-build-peak-rss,scale-1024-modules,baseline,9,36405248,0
application-build-peak-rss,scale-1024-modules,baseline,10,36421632,0
application-build-peak-rss,scale-1024-modules,candidate,10,36274176,0
application-build-peak-rss,scale-1024-modules,native-candidate,-2,36339712,0
application-build-peak-rss,scale-1024-modules,go-optimized,-2,516325376,0
application-build-peak-rss,scale-1024-modules,go-optimized,-1,523157504,0
application-build-peak-rss,scale-1024-modules,native-candidate,-1,36487168,0
application-build-peak-rss,scale-1024-modules,native-candidate,0,36438016,0
application-build-peak-rss,scale-1024-modules,go-optimized,0,498597888,0
application-build-peak-rss,scale-1024-modules,go-optimized,1,505708544,0
