stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.16,64491520,0,1.15
b3-b4,1,1.16,64507904,0,1.15
b2-b3,2,1.15,64552960,0,1.14
b3-b4,2,1.15,64503808,0,1.14
b2-b3,3,1.15,64634880,0,1.15
b3-b4,3,1.15,64577536,0,1.15
b2-b3,4,1.14,64626688,0,1.14
b3-b4,4,1.15,64483328,0,1.14
b2-b3,5,1.15,64499712,0,1.15
b3-b4,5,1.14,64499712,0,1.13
b2-b3,6,1.15,64528384,0,1.14
b3-b4,6,1.16,64372736,0,1.16
b2-b3,7,1.17,64634880,0,1.17
b3-b4,7,1.16,64372736,0,1.16
