stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.17,64491520,0,1.17
b3-b4,1,1.15,64503808,0,1.15
b2-b3,2,1.15,64593920,0,1.15
b3-b4,2,1.15,64638976,0,1.14
b2-b3,3,1.16,64503808,0,1.15
b3-b4,3,1.15,64634880,0,1.15
b2-b3,4,1.16,64659456,0,1.15
b3-b4,4,1.18,64372736,0,1.17
b2-b3,5,1.16,64483328,0,1.16
b3-b4,5,1.16,64503808,0,1.16
b2-b3,6,1.16,64475136,0,1.15
b3-b4,6,1.29,64475136,0,1.29
b2-b3,7,1.15,64610304,0,1.15
b3-b4,7,1.16,64708608,0,1.15
