stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.29,64540672,0,1.29
b3-b4,1,1.34,64540672,0,1.33
b2-b3,2,1.26,64573440,0,1.26
b3-b4,2,1.24,64540672,0,1.24
b2-b3,3,1.23,64585728,0,1.22
b3-b4,3,1.27,64675840,0,1.26
b2-b3,4,1.26,64544768,0,1.25
b3-b4,4,1.25,64589824,0,1.25
b2-b3,5,1.24,64544768,0,1.24
b3-b4,5,1.27,64503808,0,1.26
b2-b3,6,1.29,64540672,0,1.29
b3-b4,6,1.37,64532480,0,1.37
b2-b3,7,1.42,64540672,0,1.41
b3-b4,7,1.41,64737280,0,1.41
