phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
warmup	1	0	1	fannkuch-redux	one-core	typerb-native	pass	0			110.50950077799996	110.508911	524288
warmup	1	0	2	fannkuch-redux	one-core	typerb-go	pass	0			46.04091420300006	46.032078	3022848
warmup	1	0	3	fannkuch-redux	one-core	c	pass	0			27.29406024000002	27.292906	524288
warmup	1	0	4	fannkuch-redux	one-core	cpp	pass	0			24.948038789000066	24.945963	671744
warmup	1	0	5	fannkuch-redux	one-core	go	pass	0			24.59851033599989	24.590355	2904064
warmup	1	0	6	fannkuch-redux	one-core	rust	pass	0			24.87711229799993	24.874641	1212416
warmup	1	0	7	fannkuch-redux	one-core	java	pass	0			24.570405633000064	24.521394	49872896
warmup	2	0	1	fannkuch-redux	one-core	typerb-go	pass	0			45.83546877699996	45.830884	3272704
warmup	2	0	2	fannkuch-redux	one-core	c	pass	0			27.47689348500012	27.475649	524288
warmup	2	0	3	fannkuch-redux	one-core	cpp	pass	0			24.976343553999868	24.974086	692224
warmup	2	0	4	fannkuch-redux	one-core	go	pass	0			24.605714118999913	24.599498	2895872
warmup	2	0	5	fannkuch-redux	one-core	rust	pass	0			24.875431073000073	24.872712	1363968
warmup	2	0	6	fannkuch-redux	one-core	java	pass	0			24.449439631000132	24.41434	49799168
warmup	2	0	7	fannkuch-redux	one-core	typerb-native	pass	0			110.47219803100006	110.471616	524288
retained	3	1	1	fannkuch-redux	one-core	c	pass	0			27.892452780999974	27.891107	524288
retained	3	1	2	fannkuch-redux	one-core	cpp	pass	0			24.978115029000037	24.973779	749568
retained	3	1	3	fannkuch-redux	one-core	go	pass	0			24.615130810999972	24.608426	2908160
retained	3	1	4	fannkuch-redux	one-core	rust	pass	0			24.879114974000004	24.876302	1204224
retained	3	1	5	fannkuch-redux	one-core	java	pass	0			24.441427999000098	24.403241	50073600
retained	3	1	6	fannkuch-redux	one-core	typerb-native	pass	0			110.49068653500012	110.489702	524288
retained	3	1	7	fannkuch-redux	one-core	typerb-go	pass	0			46.182006110999964	46.169002	3264512
retained	4	2	1	fannkuch-redux	one-core	cpp	pass	0			24.978134653000097	24.975203	692224
retained	4	2	2	fannkuch-redux	one-core	go	pass	0			24.602055605000032	24.594354	2904064
retained	4	2	3	fannkuch-redux	one-core	rust	pass	0			24.878770338000095	24.877318	1204224
retained	4	2	4	fannkuch-redux	one-core	java	pass	0			24.10753901099997	24.069526	49790976
retained	4	2	5	fannkuch-redux	one-core	typerb-native	pass	0			110.50888908599995	110.508358	524288
retained	4	2	6	fannkuch-redux	one-core	typerb-go	pass	0			45.917995665000035	45.912206	3100672
retained	4	2	7	fannkuch-redux	one-core	c	pass	0			27.398706864999895	27.397212	655360
retained	5	3	1	fannkuch-redux	one-core	go	pass	0			24.633622628000012	24.626202	2891776
retained	5	3	2	fannkuch-redux	one-core	rust	pass	0			24.878416875000312	24.876901	1212416
retained	5	3	3	fannkuch-redux	one-core	java	pass	0			24.07503883299978	24.036351	50057216
retained	5	3	4	fannkuch-redux	one-core	typerb-native	pass	0			110.50776821299996	110.507021	524288
retained	5	3	5	fannkuch-redux	one-core	typerb-go	pass	0			46.126107028000206	46.104296	3096576
retained	5	3	6	fannkuch-redux	one-core	c	pass	0			27.289359048999813	27.286454	524288
retained	5	3	7	fannkuch-redux	one-core	cpp	pass	0			24.94549443400001	24.944108	786432
retained	6	4	1	fannkuch-redux	one-core	rust	pass	0			24.87710379300006	24.874307	1355776
retained	6	4	2	fannkuch-redux	one-core	java	pass	0			24.46302845199989	24.417801	49541120
retained	6	4	3	fannkuch-redux	one-core	typerb-native	pass	0			110.50858498300022	110.507932	524288
retained	6	4	4	fannkuch-redux	one-core	typerb-go	pass	0			46.248836354000105	46.244581	3268608
retained	6	4	5	fannkuch-redux	one-core	c	pass	0			27.404281886999797	27.402958	524288
retained	6	4	6	fannkuch-redux	one-core	cpp	pass	0			24.97803309100027	24.975393	671744
retained	6	4	7	fannkuch-redux	one-core	go	pass	0			24.5957128619998	24.585889	2912256
retained	7	5	1	fannkuch-redux	one-core	java	pass	0			24.58225728499974	24.544675	50073600
retained	7	5	2	fannkuch-redux	one-core	typerb-native	pass	0			110.49280670299959	110.492414	524288
retained	7	5	3	fannkuch-redux	one-core	typerb-go	pass	0			46.039439257999675	46.031981	3022848
retained	7	5	4	fannkuch-redux	one-core	c	pass	0			27.410552372999973	27.409175	528384
retained	7	5	5	fannkuch-redux	one-core	cpp	pass	0			24.946297104000223	24.94404	684032
retained	7	5	6	fannkuch-redux	one-core	go	pass	0			24.645362217000184	24.639954	2899968
retained	7	5	7	fannkuch-redux	one-core	rust	pass	0			24.88007024699982	24.877504	1208320
retained	8	6	1	fannkuch-redux	one-core	typerb-native	pass	0			110.51997946100028	110.519632	524288
retained	8	6	2	fannkuch-redux	one-core	typerb-go	pass	0			46.16369920599982	46.160539	3096576
retained	8	6	3	fannkuch-redux	one-core	c	pass	0			27.90376498400019	27.900678	659456
retained	8	6	4	fannkuch-redux	one-core	cpp	pass	0			24.997278888999972	24.995554	696320
retained	8	6	5	fannkuch-redux	one-core	go	pass	0			24.659466767999675	24.626044	2895872
retained	8	6	6	fannkuch-redux	one-core	rust	pass	0			24.87086512199994	24.868332	1208320
retained	8	6	7	fannkuch-redux	one-core	java	pass	0			24.75554928700012	24.715186	49532928
retained	9	7	1	fannkuch-redux	one-core	typerb-go	pass	0			46.09802219800031	46.087453	3272704
retained	9	7	2	fannkuch-redux	one-core	c	pass	0			27.89990513399971	27.897479	524288
retained	9	7	3	fannkuch-redux	one-core	cpp	pass	0			24.953721062999648	24.952628	671744
retained	9	7	4	fannkuch-redux	one-core	go	pass	0			24.60902610400035	24.602418	2891776
retained	9	7	5	fannkuch-redux	one-core	rust	pass	0			24.869698333000088	24.864511	1363968
retained	9	7	6	fannkuch-redux	one-core	java	pass	0			24.453022810999755	24.40994	49754112
retained	9	7	7	fannkuch-redux	one-core	typerb-native	pass	0			110.53624856799979	110.535754	524288
retained	10	8	1	fannkuch-redux	one-core	c	pass	0			27.291738202000033	27.289725	524288
retained	10	8	2	fannkuch-redux	one-core	cpp	pass	0			24.94770814100002	24.946281	688128
retained	10	8	3	fannkuch-redux	one-core	go	pass	0			24.618408808000368	24.601336	2891776
retained	10	8	4	fannkuch-redux	one-core	rust	pass	0			24.88115949200028	24.872718	1204224
retained	10	8	5	fannkuch-redux	one-core	java	pass	0			24.097910592000062	24.063036	49733632
retained	10	8	6	fannkuch-redux	one-core	typerb-native	pass	0			110.46641175100012	110.465976	524288
retained	10	8	7	fannkuch-redux	one-core	typerb-go	pass	0			46.13313491400004	46.1288	3256320
retained	11	9	1	fannkuch-redux	one-core	cpp	pass	0			24.950415219000206	24.948719	688128
retained	11	9	2	fannkuch-redux	one-core	go	pass	0			24.601893112999733	24.591759	2883584
retained	11	9	3	fannkuch-redux	one-core	rust	pass	0			24.882926137999675	24.881189	1212416
retained	11	9	4	fannkuch-redux	one-core	java	pass	0			24.1075452770001	24.07125	50343936
retained	11	9	5	fannkuch-redux	one-core	typerb-native	pass	0			110.46870313399995	110.468393	524288
retained	11	9	6	fannkuch-redux	one-core	typerb-go	pass	0			46.09458276000032	46.08785	3264512
