stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.19,64589824,0,1.18
b3-b4,1,1.19,64671744,0,1.19
b2-b3,2,1.19,64540672,0,1.19
b3-b4,2,1.19,64540672,0,1.18
b2-b3,3,1.21,64413696,0,1.20
b3-b4,3,1.19,64540672,0,1.18
b2-b3,4,1.19,64663552,0,1.18
b3-b4,4,1.20,64700416,0,1.20
b2-b3,5,1.19,64573440,0,1.19
b3-b4,5,1.19,64544768,0,1.19
b2-b3,6,1.19,64409600,0,1.18
b3-b4,6,1.20,64540672,0,1.19
b2-b3,7,1.21,64573440,0,1.21
b3-b4,7,1.20,64540672,0,1.19
