stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.89,64393216,0,0.88
b3-b4,1,0.89,64532480,0,0.88
b2-b3,2,0.89,64380928,0,0.88
b3-b4,2,0.89,64290816,0,0.88
b2-b3,3,0.88,64270336,0,0.88
b3-b4,3,0.90,64385024,0,0.89
b2-b3,4,0.89,64364544,0,0.88
b3-b4,4,0.88,64372736,0,0.88
b2-b3,5,0.93,64380928,0,0.93
b3-b4,5,0.91,64258048,0,0.90
b2-b3,6,0.89,64434176,0,0.88
b3-b4,6,0.93,64380928,0,0.93
b2-b3,7,0.89,64249856,0,0.89
b3-b4,7,0.89,64380928,0,0.89
