type-rb-native-gc-stat-v1,collections,161
type-rb-native-gc-stat-v1,automatic-collections,160
type-rb-native-gc-stat-v1,allocated-bytes,249654180
type-rb-native-gc-stat-v1,reclaimed-bytes,249654180
type-rb-native-gc-stat-v1,live-bytes,0
type-rb-native-gc-stat-v1,peak-heap-bytes,7519009
