case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
spectral-norm	four-core	typerb-native	11	11	8.32438	8.32154	1212416	pass
spectral-norm	four-core	typerb-go	11	11	5.63477	5.64395	7974912	pass
spectral-norm	four-core	c	11	11	1.78778	1.78542	946176	pass
spectral-norm	four-core	cpp	11	11	1.83894	1.83673	946176	pass
spectral-norm	four-core	go	11	11	3.21847	3.22146	4722688	pass
spectral-norm	four-core	rust	11	11	0.460991	1.80161	2228224	pass
spectral-norm	four-core	java	11	11	1.91433	1.88047	52289536	pass
