case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
spectral-norm	four-core	typerb-native	11	11	2.3053	2.30349	1220608	pass
spectral-norm	four-core	typerb-go	11	11	5.6366	5.64574	8011776	pass
spectral-norm	four-core	c	11	11	1.78799	1.78547	946176	pass
spectral-norm	four-core	cpp	11	11	1.8393	1.8369	954368	pass
spectral-norm	four-core	go	11	11	3.21846	3.22199	4726784	pass
spectral-norm	four-core	rust	11	11	0.461834	1.80146	2236416	pass
spectral-norm	four-core	java	11	11	1.9159	1.88125	52817920	pass
