metric,case,candidate,iteration,value,status
compiler-stripped-sha256,compiler-source,native-b1-seed,0,fdad3b73240ea0247ead274b95c1a628d5b9f35e0dded6e1893fb8f898c45e00,0
compiler-size-raw,compiler-source,native-b2,0,175920,0
compiler-size-stripped,compiler-source,native-b2,0,175920,0
compiler-sha256,compiler-source,native-b2,0,fdad3b73240ea0247ead274b95c1a628d5b9f35e0dded6e1893fb8f898c45e00,0
compiler-stripped-sha256,compiler-source,native-b2,0,fdad3b73240ea0247ead274b95c1a628d5b9f35e0dded6e1893fb8f898c45e00,0
compiler-size-raw,compiler-source,native-b3,0,175920,0
compiler-size-stripped,compiler-source,native-b3,0,175920,0
compiler-sha256,compiler-source,native-b3,0,fdad3b73240ea0247ead274b95c1a628d5b9f35e0dded6e1893fb8f898c45e00,0
compiler-stripped-sha256,compiler-source,native-b3,0,fdad3b73240ea0247ead274b95c1a628d5b9f35e0dded6e1893fb8f898c45e00,0
compiler-size-raw,compiler-source,native-b4,0,175920,0
compiler-size-stripped,compiler-source,native-b4,0,175920,0
compiler-sha256,compiler-source,native-b4,0,fdad3b73240ea0247ead274b95c1a628d5b9f35e0dded6e1893fb8f898c45e00,0
compiler-stripped-sha256,compiler-source,native-b4,0,fdad3b73240ea0247ead274b95c1a628d5b9f35e0dded6e1893fb8f898c45e00,0
backend-size-raw,compiler-source,qbe-1.3,0,714904,0
backend-size-stripped,compiler-source,qbe-1.3,0,347552,0
backend-sha256,compiler-source,qbe-1.3,0,7da10dfca9072976f564806c45b44c8a653d83e7e27a646ce2d3114804d2195c,0
backend-stripped-sha256,compiler-source,qbe-1.3,0,89654b551a7d85d2b51fec79df894779d05e2704fedbfec407553913c425234c,0
emitted-qbe-size,compiler-source,native-fixed-point,0,426689,0
emitted-qbe-sha256,compiler-source,native-fixed-point,0,2f4c13bef3040b41e13677b3afc7c0f1d9e2e615b4c42edc9dc3bb8c3f983308,0
