stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.21,64532480,0,1.20
b3-b4,1,1.19,64524288,0,1.18
b2-b3,2,1.21,64573440,0,1.21
b3-b4,2,1.21,64372736,0,1.21
b2-b3,3,1.20,64573440,0,1.19
b3-b4,3,1.17,64544768,0,1.16
b2-b3,4,1.22,64544768,0,1.21
b3-b4,4,1.21,64532480,0,1.20
b2-b3,5,1.16,64589824,0,1.16
b3-b4,5,1.18,64561152,0,1.18
b2-b3,6,1.16,64425984,0,1.16
b3-b4,6,1.18,64540672,0,1.17
b2-b3,7,1.20,64704512,0,1.20
b3-b4,7,1.18,64675840,0,1.17
