stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.18,64376832,0,1.18
b3-b4,1,1.17,64479232,0,1.16
b2-b3,2,1.17,64503808,0,1.17
b3-b4,2,1.14,64503808,0,1.14
b2-b3,3,1.17,64507904,0,1.17
b3-b4,3,1.17,64606208,0,1.16
b2-b3,4,1.20,64606208,0,1.19
b3-b4,4,1.15,64630784,0,1.15
b2-b3,5,1.17,64372736,0,1.16
b3-b4,5,1.19,64622592,0,1.19
b2-b3,6,1.22,64634880,0,1.22
b3-b4,6,1.20,64507904,0,1.20
b2-b3,7,1.22,64475136,0,1.22
b3-b4,7,1.16,64548864,0,1.16
