phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
retained	9	7	2	fannkuch-redux	one-core	c	pass	0			27.407981401000143	27.402949	524288
retained	9	7	3	fannkuch-redux	one-core	cpp	pass	0			24.955867160999333	24.952183	782336
retained	9	7	4	fannkuch-redux	one-core	go	pass	0			24.630234018999545	24.622064	2641920
retained	9	7	5	fannkuch-redux	one-core	rust	pass	0			24.844178577999628	24.839996	1200128
retained	9	7	6	fannkuch-redux	one-core	java	pass	0			24.730769667999994	24.671821	49401856
retained	9	7	7	fannkuch-redux	one-core	typerb-native	pass	0			77.12048308500016	77.111773	524288
retained	10	8	1	fannkuch-redux	one-core	c	pass	0			27.29041183300069	27.28648	524288
retained	10	8	2	fannkuch-redux	one-core	cpp	pass	0			24.977529551999396	24.972649	675840
retained	10	8	3	fannkuch-redux	one-core	go	pass	0			24.60820896400037	24.600932	2633728
retained	10	8	4	fannkuch-redux	one-core	rust	pass	0			24.86958807099927	24.865261	1191936
retained	10	8	5	fannkuch-redux	one-core	java	pass	0			24.46662632100015	24.406206	49332224
retained	10	8	6	fannkuch-redux	one-core	typerb-native	pass	0			77.10340921500028	77.095256	524288
retained	10	8	7	fannkuch-redux	one-core	typerb-go	pass	0			46.189386348999506	46.179305	3248128
retained	11	9	1	fannkuch-redux	one-core	cpp	pass	0			24.988786980999976	24.984885	675840
retained	11	9	2	fannkuch-redux	one-core	go	pass	0			24.611457039000015	24.603231	2646016
retained	11	9	3	fannkuch-redux	one-core	rust	pass	0			24.869309229000464	24.865196	1200128
retained	11	9	4	fannkuch-redux	one-core	java	pass	0			24.57152965500063	24.508964	49328128
retained	11	9	5	fannkuch-redux	one-core	typerb-native	pass	0			77.08979333299976	77.081882	524288
retained	11	9	6	fannkuch-redux	one-core	typerb-go	pass	0			46.148200597999676	46.136683	3014656
retained	11	9	7	fannkuch-redux	one-core	c	pass	0			27.901661091999813	27.897571	524288
retained	12	10	1	fannkuch-redux	one-core	go	pass	0			24.65255522499956	24.644971	2646016
retained	12	10	2	fannkuch-redux	one-core	rust	pass	0			24.869484973	24.864159	1200128
retained	12	10	3	fannkuch-redux	one-core	java	pass	0			24.138257556999633	24.079636	49352704
retained	12	10	4	fannkuch-redux	one-core	typerb-native	pass	0			77.0961476349994	77.086806	524288
retained	12	10	5	fannkuch-redux	one-core	typerb-go	pass	0			45.9878776759997	45.97811	3244032
retained	12	10	6	fannkuch-redux	one-core	c	pass	0			27.897404268000173	27.892255	524288
retained	12	10	7	fannkuch-redux	one-core	cpp	pass	0			24.97519259299952	24.97134	696320
retained	13	11	1	fannkuch-redux	one-core	rust	pass	0			24.87177991899989	24.866223	1204224
retained	13	11	2	fannkuch-redux	one-core	java	pass	0			24.81782601499981	24.749936	49127424
retained	13	11	3	fannkuch-redux	one-core	typerb-native	pass	0			77.12264508599947	77.114212	524288
retained	13	11	4	fannkuch-redux	one-core	typerb-go	pass	0			46.12369382599991	46.112191	3256320
retained	13	11	5	fannkuch-redux	one-core	c	pass	0			27.903611006000574	27.898479	524288
retained	13	11	6	fannkuch-redux	one-core	cpp	pass	0			24.957626427999458	24.953853	684032
retained	13	11	7	fannkuch-redux	one-core	go	pass	0			24.613060646999656	24.605796	2777088
