phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
retained	10	8	2	n-body	four-core	cpp	pass	0			2.73028237099993	2.727595	700416
retained	10	8	3	n-body	four-core	go	pass	0			3.6031518730001153	3.606281	3682304
retained	10	8	4	n-body	four-core	rust	pass	0			3.535198032999915	3.531639	1212416
retained	10	8	5	n-body	four-core	java	pass	0			4.98424950499998	4.933559	51232768
retained	10	8	6	n-body	four-core	typerb-native	pass	0			11.46309428099994	11.460693	524288
retained	10	8	7	n-body	four-core	typerb-go	pass	0			6.180556872000125	6.188978	3801088
retained	11	9	1	n-body	four-core	cpp	pass	0			2.7310856699998567	2.728793	700416
retained	11	9	2	n-body	four-core	go	pass	0			3.599727296000083	3.601952	3682304
retained	11	9	3	n-body	four-core	rust	pass	0			3.528598620000139	3.525343	1204224
retained	11	9	4	n-body	four-core	java	pass	0			4.982144092999988	4.932917	51060736
retained	11	9	5	n-body	four-core	typerb-native	pass	0			11.469577230999903	11.467305	524288
retained	11	9	6	n-body	four-core	typerb-go	pass	0			6.173322514999882	6.183308	3817472
retained	11	9	7	n-body	four-core	c	pass	0			2.976555769000015	2.973713	704512
retained	12	10	1	n-body	four-core	go	pass	0			3.5988593700001275	3.601066	3682304
retained	12	10	2	n-body	four-core	rust	pass	0			3.527496680000013	3.523892	1212416
retained	12	10	3	n-body	four-core	java	pass	0			4.999654669999927	4.941939	51003392
retained	12	10	4	n-body	four-core	typerb-native	pass	0			11.472000032999858	11.469437	524288
retained	12	10	5	n-body	four-core	typerb-go	pass	0			6.172458190000043	6.18577	3796992
retained	12	10	6	n-body	four-core	c	pass	0			2.976189801000146	2.973576	688128
retained	12	10	7	n-body	four-core	cpp	pass	0			2.7303610659998867	2.727935	692224
retained	13	11	1	n-body	four-core	rust	pass	0			3.5359108790000846	3.532507	1216512
retained	13	11	2	n-body	four-core	java	pass	0			5.005444444999966	4.947908	51068928
retained	13	11	3	n-body	four-core	typerb-native	pass	0			11.459741914999995	11.456806	524288
retained	13	11	4	n-body	four-core	typerb-go	pass	0			6.173218669000107	6.185397	3792896
retained	13	11	5	n-body	four-core	c	pass	0			2.9765327789998537	2.97379	700416
retained	13	11	6	n-body	four-core	cpp	pass	0			2.739101032999997	2.736536	696320
retained	13	11	7	n-body	four-core	go	pass	0			3.5996403259998715	3.602727	3686400
