stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.93,64380928,0,0.92
b3-b4,1,0.93,64376832,0,0.92
b2-b3,2,0.92,64446464,0,0.91
b3-b4,2,0.92,64446464,0,0.91
b2-b3,3,0.92,64245760,0,0.91
b3-b4,3,0.93,64249856,0,0.92
b2-b3,4,0.92,64249856,0,0.92
b3-b4,4,0.93,64315392,0,0.93
b2-b3,5,1.00,64290816,0,0.99
b3-b4,5,0.92,64229376,0,0.92
b2-b3,6,0.92,64466944,0,0.92
b3-b4,6,0.93,64409600,0,0.93
b2-b3,7,0.92,64385024,0,0.92
b3-b4,7,0.93,64405504,0,0.92
