stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.22,64577536,0,1.19
b3-b4,1,1.13,64679936,0,1.13
b2-b3,2,1.19,64708608,0,1.19
b3-b4,2,1.19,64376832,0,1.18
b2-b3,3,1.14,64487424,0,1.13
b3-b4,3,1.13,64507904,0,1.12
b2-b3,4,1.20,64593920,0,1.20
b3-b4,4,1.22,64520192,0,1.21
b2-b3,5,1.20,64548864,0,1.20
b3-b4,5,1.14,64475136,0,1.14
b2-b3,6,1.14,64417792,0,1.13
b3-b4,6,1.15,64638976,0,1.15
b2-b3,7,1.18,64577536,0,1.17
b3-b4,7,1.14,64446464,0,1.14
