stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.45,64745472,0,1.45
b3-b4,1,1.43,64602112,0,1.43
b2-b3,2,1.42,64733184,0,1.41
b3-b4,2,1.41,64552960,0,1.40
b2-b3,3,1.44,64737280,0,1.43
b3-b4,3,1.43,64729088,0,1.42
b2-b3,4,1.44,64602112,0,1.43
b3-b4,4,1.43,64606208,0,1.43
b2-b3,5,1.41,64733184,0,1.41
b3-b4,5,1.42,64737280,0,1.42
b2-b3,6,1.38,64724992,0,1.38
b3-b4,6,1.39,64745472,0,1.38
b2-b3,7,1.44,64872448,0,1.43
b3-b4,7,1.43,64471040,0,1.43
