metric,case,candidate,iteration,value,status
runtime,utf8-strings,go,8,0.015026,0
runtime,utf8-strings,go-size,8,0.01526,0
runtime,utf8-strings,go,9,0.016062,0
runtime,utf8-strings,native,9,0.018209,0
runtime,utf8-strings,go-size,9,0.015022,0
runtime,utf8-strings,native,10,0.018254,0
runtime,utf8-strings,go,10,0.017666,0
runtime,utf8-strings,go-size,10,0.015264,0
runtime,utf8-strings,go,11,0.013941,0
runtime,utf8-strings,native,11,0.018685,0
runtime,utf8-strings,go-size,11,0.019601,0
runtime,utf8-strings,native,12,0.017399,0
runtime,utf8-strings,go,12,0.017376,0
runtime,utf8-strings,go-size,12,0.016302,0
runtime,utf8-strings,go,13,0.015458,0
runtime,utf8-strings,native,13,0.018616,0
runtime,utf8-strings,go-size,13,0.014905,0
runtime,utf8-strings,native,14,0.022348,0
runtime,utf8-strings,go,14,0.014799,0
runtime,utf8-strings,go-size,14,0.014848,0
runtime,utf8-strings,go,15,0.015235,0
runtime,utf8-strings,native,15,0.021196,0
runtime,utf8-strings,go-size,15,0.016713,0
runtime,utf8-strings,native,16,0.018097,0
runtime,utf8-strings,go,16,0.015068,0
runtime,utf8-strings,go-size,16,0.015516,0
runtime,utf8-strings,go,17,0.014767,0
runtime,utf8-strings,native,17,0.018573,0
runtime,utf8-strings,go-size,17,0.015132,0
runtime,utf8-strings,native,18,0.018692,0
runtime,utf8-strings,go,18,0.016729,0
runtime,utf8-strings,go-size,18,0.018756,0
runtime,utf8-strings,go,19,0.014378,0
runtime,utf8-strings,native,19,0.019646,0
runtime,utf8-strings,go-size,19,0.017177,0
runtime,utf8-strings,native,20,0.021647,0
runtime,utf8-strings,go,20,0.016479,0
runtime,utf8-strings,go-size,20,0.020308,0
runtime,utf8-strings,go,21,0.016207,0
runtime,utf8-strings,native,21,0.022498,0
runtime,utf8-strings,go-size,21,0.018352,0
runtime,utf8-strings,native,22,0.021874,0
runtime,utf8-strings,go,22,0.015819,0
runtime,utf8-strings,go-size,22,0.021169,0
runtime,utf8-strings,go,23,0.015881,0
runtime,utf8-strings,native,23,0.024391,0
runtime,utf8-strings,go-size,23,0.017362,0
runtime,utf8-strings,native,24,0.018159,0
runtime,utf8-strings,go,24,0.015477,0
runtime,utf8-strings,go-size,24,0.014864,0
runtime,utf8-strings,go,25,0.020376,0
runtime,utf8-strings,native,25,0.019245,0
runtime,utf8-strings,go-size,25,0.016781,0
runtime,utf8-strings,native,26,0.018014,0
runtime,utf8-strings,go,26,0.017624,0
runtime,utf8-strings,go-size,26,0.012016,0
runtime,utf8-strings,go,27,0.015112,0
runtime,utf8-strings,native,27,0.017423,0
runtime,utf8-strings,go-size,27,0.01161,0
runtime,utf8-strings,native,28,0.021126,0
runtime,utf8-strings,go,28,0.010689,0
runtime,utf8-strings,go-size,28,0.014813,0
runtime,utf8-strings,go,29,0.011737,0
runtime,utf8-strings,native,29,0.014182,0
runtime,utf8-strings,go-size,29,0.014931,0
runtime,utf8-strings,native,30,0.018446,0
runtime,utf8-strings,go,30,0.015607,0
runtime,utf8-strings,go-size,30,0.014704,0
runtime,utf8-strings,go,31,0.01417,0
runtime,utf8-strings,native,31,0.019255,0
runtime,utf8-strings,go-size,31,0.022625,0
runtime,utf8-strings,native,32,0.110125,0
runtime,utf8-strings,go,32,0.016608,0
runtime,utf8-strings,go-size,32,0.02404,0
runtime,utf8-strings,go,33,0.016967,0
runtime,utf8-strings,native,33,0.029171,0
runtime,utf8-strings,go-size,33,0.01776,0
runtime,utf8-strings,native,34,0.017707,0
runtime,utf8-strings,go,34,0.01541,0
runtime,utf8-strings,go-size,34,0.016551,0
runtime,utf8-strings,go,35,0.014633,0
runtime,utf8-strings,native,35,0.019923,0
runtime,utf8-strings,go-size,35,0.015222,0
runtime,utf8-strings,native,36,0.019042,0
runtime,utf8-strings,go,36,0.022932,0
runtime,utf8-strings,go-size,36,0.016213,0
runtime,utf8-strings,go,37,0.014771,0
runtime,utf8-strings,native,37,0.02174,0
runtime,utf8-strings,go-size,37,0.015198,0
runtime,utf8-strings,native,38,0.018822,0
runtime,utf8-strings,go,38,0.014814,0
runtime,utf8-strings,go-size,38,0.015849,0
runtime,utf8-strings,go,39,0.014866,0
runtime,utf8-strings,native,39,0.018451,0
runtime,utf8-strings,go-size,39,0.01582,0
runtime,utf8-strings,native,40,0.018726,0
runtime,utf8-strings,go,40,0.015058,0
runtime,utf8-strings,go-size,40,0.015106,0
runtime,utf8-strings,go,41,0.021357,0
runtime,utf8-strings,native,41,0.02388,0
runtime,utf8-strings,go-size,41,0.01587,0
runtime,utf8-strings,native,42,0.018755,0
runtime,utf8-strings,go,42,0.015851,0
runtime,utf8-strings,go-size,42,0.016572,0
runtime,utf8-strings,go,43,0.015106,0
runtime,utf8-strings,native,43,0.021223,0
runtime,utf8-strings,go-size,43,0.017089,0
runtime,utf8-strings,native,44,0.018634,0
runtime,utf8-strings,go,44,0.035989,0
runtime,utf8-strings,go-size,44,0.018811,0
runtime,utf8-strings,go,45,0.012834,0
runtime,utf8-strings,native,45,0.015455,0
runtime,utf8-strings,go-size,45,0.016616,0
runtime,utf8-strings,native,46,0.022508,0
runtime,utf8-strings,go,46,0.015828,0
runtime,utf8-strings,go-size,46,0.014798,0
runtime,utf8-strings,go,47,0.016586,0
runtime,utf8-strings,native,47,0.02185,0
runtime,utf8-strings,go-size,47,0.015805,0
runtime,utf8-strings,native,48,0.018682,0
runtime,utf8-strings,go,48,0.01159,0
runtime,utf8-strings,go-size,48,0.015661,0
runtime,utf8-strings,go,49,0.01561,0
runtime,utf8-strings,native,49,0.018457,0
runtime,utf8-strings,go-size,49,0.018261,0
build-total,array-values,native,0,0.183201,0
build-snapshot,array-values,native,0,0.031619,0
build-decode,array-values,native,0,0.001883,0
build-emit,array-values,native,0,0.001847,0
build-qbe,array-values,native,0,0.017687,0
build-link,array-values,native,0,0.113828,0
build-total,array-values,go,0,2.5172790000000003,0
build-total,array-values,go-size,0,2.560154,0
build-total,array-values,go,1,0.217381,0
build-total,array-values,native,1,0.140773,0
build-snapshot,array-values,native,1,0.020075,0
build-decode,array-values,native,1,0.00232,0
build-emit,array-values,native,1,0.001886,0
build-qbe,array-values,native,1,0.012543,0
build-link,array-values,native,1,0.091091,0
build-total,array-values,go-size,1,0.188166,0
build-total,array-values,native,2,0.145817,0
build-snapshot,array-values,native,2,0.017513,0
build-decode,array-values,native,2,0.001798,0
build-emit,array-values,native,2,0.001985,0
build-qbe,array-values,native,2,0.012497,0
build-link,array-values,native,2,0.103144,0
build-total,array-values,go,2,0.179825,0
build-total,array-values,go-size,2,0.173549,0
build-total,array-values,go,3,0.200105,0
build-total,array-values,native,3,0.177903,0
build-snapshot,array-values,native,3,0.020807,0
build-decode,array-values,native,3,0.001933,0
build-emit,array-values,native,3,0.001964,0
build-qbe,array-values,native,3,0.01738,0
build-link,array-values,native,3,0.122268,0
build-total,array-values,go-size,3,0.161145,0
build-total,array-values,native,4,0.128797,0
build-snapshot,array-values,native,4,0.016849,0
build-decode,array-values,native,4,0.001769,0
build-emit,array-values,native,4,0.001874,0
build-qbe,array-values,native,4,0.013426,0
build-link,array-values,native,4,0.085541,0
build-total,array-values,go,4,0.196476,0
build-total,array-values,go-size,4,0.175445,0
build-total,array-values,go,5,0.210274,0
build-total,array-values,native,5,0.125033,0
build-snapshot,array-values,native,5,0.016414,0
build-decode,array-values,native,5,0.001732,0
build-emit,array-values,native,5,0.001946,0
build-qbe,array-values,native,5,0.012599,0
build-link,array-values,native,5,0.083841,0
build-total,array-values,go-size,5,0.157351,0
build-total,array-values,native,6,0.156394,0
build-snapshot,array-values,native,6,0.020091,0
build-decode,array-values,native,6,0.001876,0
build-emit,array-values,native,6,0.001842,0
build-qbe,array-values,native,6,0.020859,0
build-link,array-values,native,6,0.094321,0
build-total,array-values,go,6,0.216696,0
build-total,array-values,go-size,6,0.174618,0
build-total,array-values,go,7,0.184514,0
build-total,array-values,native,7,0.125651,0
build-snapshot,array-values,native,7,0.016266,0
build-decode,array-values,native,7,0.001905,0
build-emit,array-values,native,7,0.001914,0
build-qbe,array-values,native,7,0.013431,0
build-link,array-values,native,7,0.083386,0
build-total,array-values,go-size,7,0.173628,0
build-total,array-values,native,8,0.145984,0
build-snapshot,array-values,native,8,0.019997,0
build-decode,array-values,native,8,0.001805,0
build-emit,array-values,native,8,0.001843,0
build-qbe,array-values,native,8,0.016247,0
build-link,array-values,native,8,0.092248,0
build-total,array-values,go,8,0.179255,0
build-total,array-values,go-size,8,0.179116,0
build-total,array-values,go,9,0.198523,0
build-total,array-values,native,9,0.150258,0
build-snapshot,array-values,native,9,0.020454,0
build-decode,array-values,native,9,0.0018,0
build-emit,array-values,native,9,0.002102,0
build-qbe,array-values,native,9,0.013768,0
build-link,array-values,native,9,0.098476,0
build-total,array-values,go-size,9,0.150407,0
build-peak-rss,array-values,native,0,35815424,0
build-peak-rss,array-values,go,0,70320128,0
build-peak-rss,array-values,go-size,0,60653568,0
size-raw,array-values,native,0,52856,0
size-raw,array-values,go,0,2429746,0
size-raw,array-values,go-size,0,1587730,0
size-stripped,array-values,native,0,50400,0
size-stripped,array-values,go,0,2330816,0
size-stripped,array-values,go-size,0,1587784,0
runtime-peak-rss,array-values,native,0,7634944,0
runtime-peak-rss,array-values,go,0,21594112,0
runtime-peak-rss,array-values,go-size,0,16826368,0
gc-collections,array-values,native,0,4,0
gc-automatic-collections,array-values,native,0,3,0
gc-collection-nanoseconds,array-values,native,0,6000,0
gc-allocated-bytes,array-values,native,0,4194480,0
gc-reclaimed-bytes,array-values,native,0,4194480,0
gc-live-bytes,array-values,native,0,0,0
runtime,array-values,native,0,0.009826,0
runtime,array-values,go,0,0.010758,0
runtime,array-values,go-size,0,0.010928,0
runtime,array-values,go,1,0.010675,0
runtime,array-values,native,1,0.011864,0
runtime,array-values,go-size,1,0.015453,0
runtime,array-values,native,2,0.013183,0
runtime,array-values,go,2,0.010526,0
runtime,array-values,go-size,2,0.014439,0
runtime,array-values,go,3,0.014836,0
runtime,array-values,native,3,0.012798,0
runtime,array-values,go-size,3,0.013983,0
runtime,array-values,native,4,0.012555,0
runtime,array-values,go,4,0.010988,0
runtime,array-values,go-size,4,0.014004,0
runtime,array-values,go,5,0.01379,0
runtime,array-values,native,5,0.012408,0
runtime,array-values,go-size,5,0.014352,0
runtime,array-values,native,6,0.012576,0
runtime,array-values,go,6,0.012917,0
runtime,array-values,go-size,6,0.011175,0
runtime,array-values,go,7,0.013829,0
runtime,array-values,native,7,0.012222,0
runtime,array-values,go-size,7,0.013555,0
runtime,array-values,native,8,0.013519,0
runtime,array-values,go,8,0.014319,0
runtime,array-values,go-size,8,0.014844,0
runtime,array-values,go,9,0.014312,0
runtime,array-values,native,9,0.013433,0
runtime,array-values,go-size,9,0.014577,0
runtime,array-values,native,10,0.009533,0
runtime,array-values,go,10,0.015738,0
runtime,array-values,go-size,10,0.014546,0
runtime,array-values,go,11,0.013946,0
runtime,array-values,native,11,0.013433,0
runtime,array-values,go-size,11,0.01422,0
runtime,array-values,native,12,0.013094,0
runtime,array-values,go,12,0.014777,0
runtime,array-values,go-size,12,0.014178,0
runtime,array-values,go,13,0.014855,0
runtime,array-values,native,13,0.0131,0
runtime,array-values,go-size,13,0.015017,0
runtime,array-values,native,14,0.013594,0
runtime,array-values,go,14,0.013338,0
runtime,array-values,go-size,14,0.014427,0
runtime,array-values,go,15,0.013762,0
runtime,array-values,native,15,0.01468,0
runtime,array-values,go-size,15,0.012702,0
runtime,array-values,native,16,0.013316,0
runtime,array-values,go,16,0.010527,0
runtime,array-values,go-size,16,0.011826,0
runtime,array-values,go,17,0.010662,0
runtime,array-values,native,17,0.013199,0
runtime,array-values,go-size,17,0.013821,0
runtime,array-values,native,18,0.013091,0
runtime,array-values,go,18,0.015758,0
runtime,array-values,go-size,18,0.015915,0
runtime,array-values,go,19,0.013972,0
runtime,array-values,native,19,0.013539,0
runtime,array-values,go-size,19,0.014913,0
runtime,array-values,native,20,0.01096,0
runtime,array-values,go,20,0.013935,0
runtime,array-values,go-size,20,0.014732,0
runtime,array-values,go,21,0.014167,0
runtime,array-values,native,21,0.013142,0
runtime,array-values,go-size,21,0.014411,0
runtime,array-values,native,22,0.013552,0
runtime,array-values,go,22,0.014764,0
runtime,array-values,go-size,22,0.015245,0
runtime,array-values,go,23,0.016261,0
runtime,array-values,native,23,0.015095,0
runtime,array-values,go-size,23,0.014448,0
runtime,array-values,native,24,0.014477,0
runtime,array-values,go,24,0.014616,0
runtime,array-values,go-size,24,0.014498,0
runtime,array-values,go,25,0.014925,0
runtime,array-values,native,25,0.014021,0
runtime,array-values,go-size,25,0.015236,0
runtime,array-values,native,26,0.013726,0
runtime,array-values,go,26,0.014314,0
runtime,array-values,go-size,26,0.015087,0
runtime,array-values,go,27,0.014847,0
runtime,array-values,native,27,0.012785,0
runtime,array-values,go-size,27,0.014147,0
runtime,array-values,native,28,0.01335,0
runtime,array-values,go,28,0.010706,0
runtime,array-values,go-size,28,0.015347,0
runtime,array-values,go,29,0.015074,0
runtime,array-values,native,29,0.01289,0
runtime,array-values,go-size,29,0.013862,0
runtime,array-values,native,30,0.01279,0
runtime,array-values,go,30,0.014049,0
runtime,array-values,go-size,30,0.010368,0
runtime,array-values,go,31,0.01511,0
runtime,array-values,native,31,0.009052,0
runtime,array-values,go-size,31,0.012545,0
runtime,array-values,native,32,0.009022,0
runtime,array-values,go,32,0.00996,0
runtime,array-values,go-size,32,0.009961,0
runtime,array-values,go,33,0.013605,0
runtime,array-values,native,33,0.013928,0
runtime,array-values,go-size,33,0.010211,0
runtime,array-values,native,34,0.00853,0
runtime,array-values,go,34,0.009901,0
runtime,array-values,go-size,34,0.011276,0
runtime,array-values,go,35,0.012526,0
runtime,array-values,native,35,0.008808,0
runtime,array-values,go-size,35,0.009728,0
runtime,array-values,native,36,0.009984,0
runtime,array-values,go,36,0.009477,0
runtime,array-values,go-size,36,0.010541,0
runtime,array-values,go,37,0.01159,0
runtime,array-values,native,37,0.00857,0
runtime,array-values,go-size,37,0.009624,0
runtime,array-values,native,38,0.008287,0
runtime,array-values,go,38,0.01468,0
runtime,array-values,go-size,38,0.010145,0
runtime,array-values,go,39,0.014406,0
runtime,array-values,native,39,0.013614,0
runtime,array-values,go-size,39,0.015282,0
runtime,array-values,native,40,0.013326,0
runtime,array-values,go,40,0.015302,0
runtime,array-values,go-size,40,0.014177,0
runtime,array-values,go,41,0.014042,0
runtime,array-values,native,41,0.013168,0
runtime,array-values,go-size,41,0.013645,0
runtime,array-values,native,42,0.014471,0
runtime,array-values,go,42,0.015929,0
runtime,array-values,go-size,42,0.014601,0
runtime,array-values,go,43,0.014368,0
runtime,array-values,native,43,0.012835,0
runtime,array-values,go-size,43,0.015102,0
runtime,array-values,native,44,0.0137,0
runtime,array-values,go,44,0.015408,0
runtime,array-values,go-size,44,0.014415,0
runtime,array-values,go,45,0.012763,0
runtime,array-values,native,45,0.013732,0
runtime,array-values,go-size,45,0.01453,0
runtime,array-values,native,46,0.0137,0
runtime,array-values,go,46,0.014305,0
runtime,array-values,go-size,46,0.015386,0
runtime,array-values,go,47,0.014636,0
runtime,array-values,native,47,0.013496,0
runtime,array-values,go-size,47,0.015115,0
runtime,array-values,native,48,0.014591,0
runtime,array-values,go,48,0.015242,0
runtime,array-values,go-size,48,0.015337,0
runtime,array-values,go,49,0.01473,0
runtime,array-values,native,49,0.013086,0
runtime,array-values,go-size,49,0.01539,0
build-total,closure-values,native,0,0.163073,0
build-snapshot,closure-values,native,0,0.017597,0
build-decode,closure-values,native,0,0.002859,0
build-emit,closure-values,native,0,0.003665,0
build-qbe,closure-values,native,0,0.020191,0
build-link,closure-values,native,0,0.106994,0
build-total,closure-values,go,0,2.476684,0
build-total,closure-values,go-size,0,2.443119,0
build-total,closure-values,go,1,0.188013,0
build-total,closure-values,native,1,0.168242,0
build-snapshot,closure-values,native,1,0.018799,0
build-decode,closure-values,native,1,0.003077,0
build-emit,closure-values,native,1,0.003469,0
build-qbe,closure-values,native,1,0.016425,0
build-link,closure-values,native,1,0.113144,0
build-total,closure-values,go-size,1,0.151821,0
build-total,closure-values,native,2,0.142705,0
build-snapshot,closure-values,native,2,0.016332,0
build-decode,closure-values,native,2,0.002866,0
build-emit,closure-values,native,2,0.003554,0
build-qbe,closure-values,native,2,0.016008,0
build-link,closure-values,native,2,0.095284,0
build-total,closure-values,go,2,0.191421,0
build-total,closure-values,go-size,2,0.184577,0
build-total,closure-values,go,3,0.201627,0
build-total,closure-values,native,3,0.134671,0
build-snapshot,closure-values,native,3,0.016093,0
build-decode,closure-values,native,3,0.002967,0
build-emit,closure-values,native,3,0.003546,0
build-qbe,closure-values,native,3,0.01582,0
build-link,closure-values,native,3,0.086955,0
build-total,closure-values,go-size,3,0.174942,0
build-total,closure-values,native,4,0.152051,0
build-snapshot,closure-values,native,4,0.020346,0
build-decode,closure-values,native,4,0.002725,0
build-emit,closure-values,native,4,0.003695,0
build-qbe,closure-values,native,4,0.017732,0
build-link,closure-values,native,4,0.094964,0
build-total,closure-values,go,4,0.216502,0
build-total,closure-values,go-size,4,0.158515,0
build-total,closure-values,go,5,0.178379,0
build-total,closure-values,native,5,0.139466,0
build-snapshot,closure-values,native,5,0.016048,0
build-decode,closure-values,native,5,0.002947,0
build-emit,closure-values,native,5,0.003565,0
build-qbe,closure-values,native,5,0.018763,0
build-link,closure-values,native,5,0.089387,0
build-total,closure-values,go-size,5,0.174806,0
build-total,closure-values,native,6,0.165426,0
build-snapshot,closure-values,native,6,0.028991,0
build-decode,closure-values,native,6,0.004425,0
build-emit,closure-values,native,6,0.005442,0
build-qbe,closure-values,native,6,0.018901,0
build-link,closure-values,native,6,0.092884,0
build-total,closure-values,go,6,0.190795,0
build-total,closure-values,go-size,6,0.165246,0
build-total,closure-values,go,7,0.190787,0
build-total,closure-values,native,7,0.153895,0
build-snapshot,closure-values,native,7,0.023137,0
build-decode,closure-values,native,7,0.002826,0
build-emit,closure-values,native,7,0.003409,0
build-qbe,closure-values,native,7,0.016364,0
build-link,closure-values,native,7,0.095188,0
build-total,closure-values,go-size,7,0.158915,0
build-total,closure-values,native,8,0.15826,0
build-snapshot,closure-values,native,8,0.01699,0
build-decode,closure-values,native,8,0.002865,0
build-emit,closure-values,native,8,0.003617,0
build-qbe,closure-values,native,8,0.018246,0
build-link,closure-values,native,8,0.10731,0
build-total,closure-values,go,8,0.194807,0
build-total,closure-values,go-size,8,0.184994,0
build-total,closure-values,go,9,0.178515,0
build-total,closure-values,native,9,0.135574,0
build-snapshot,closure-values,native,9,0.017441,0
build-decode,closure-values,native,9,0.002764,0
build-emit,closure-values,native,9,0.003521,0
build-qbe,closure-values,native,9,0.015375,0
build-link,closure-values,native,9,0.088036,0
build-total,closure-values,go-size,9,0.191074,0
build-peak-rss,closure-values,native,0,35815424,0
build-peak-rss,closure-values,go,0,70041600,0
build-peak-rss,closure-values,go-size,0,61227008,0
size-raw,closure-values,native,0,53096,0
size-raw,closure-values,go,0,2429762,0
size-raw,closure-values,go-size,0,1587730,0
size-stripped,closure-values,native,0,50416,0
size-stripped,closure-values,go,0,2330816,0
size-stripped,closure-values,go-size,0,1587784,0
runtime-peak-rss,closure-values,native,0,1392640,0
runtime-peak-rss,closure-values,go,0,4210688,0
runtime-peak-rss,closure-values,go-size,0,4210688,0
gc-collections,closure-values,native,0,1,0
gc-automatic-collections,closure-values,native,0,0,0
gc-collection-nanoseconds,closure-values,native,0,3000,0
gc-allocated-bytes,closure-values,native,0,572,0
gc-reclaimed-bytes,closure-values,native,0,572,0
gc-live-bytes,closure-values,native,0,0,0
runtime,closure-values,native,0,0.018198,0
runtime,closure-values,go,0,0.016063,0
runtime,closure-values,go-size,0,0.018374,0
runtime,closure-values,go,1,0.017966,0
runtime,closure-values,native,1,0.019315,0
runtime,closure-values,go-size,1,0.01508,0
runtime,closure-values,native,2,0.016805,0
runtime,closure-values,go,2,0.015844,0
runtime,closure-values,go-size,2,0.015477,0
runtime,closure-values,go,3,0.016006,0
runtime,closure-values,native,3,0.016155,0
runtime,closure-values,go-size,3,0.015758,0
runtime,closure-values,native,4,0.020384,0
runtime,closure-values,go,4,0.016255,0
runtime,closure-values,go-size,4,0.021725,0
runtime,closure-values,go,5,0.016808,0
runtime,closure-values,native,5,0.016447,0
runtime,closure-values,go-size,5,0.01589,0
runtime,closure-values,native,6,0.01618,0
runtime,closure-values,go,6,0.015646,0
runtime,closure-values,go-size,6,0.018738,0
runtime,closure-values,go,7,0.021622,0
runtime,closure-values,native,7,0.019873,0
runtime,closure-values,go-size,7,0.015958,0
runtime,closure-values,native,8,0.016365,0
runtime,closure-values,go,8,0.016555,0
runtime,closure-values,go-size,8,0.018219,0
runtime,closure-values,go,9,0.019735,0
runtime,closure-values,native,9,0.016445,0
runtime,closure-values,go-size,9,0.015936,0
runtime,closure-values,native,10,0.01665,0
runtime,closure-values,go,10,0.015371,0
runtime,closure-values,go-size,10,0.016706,0
runtime,closure-values,go,11,0.016031,0
runtime,closure-values,native,11,0.020372,0
runtime,closure-values,go-size,11,0.015257,0
runtime,closure-values,native,12,0.016013,0
runtime,closure-values,go,12,0.017231,0
runtime,closure-values,go-size,12,0.019812,0
runtime,closure-values,go,13,0.015376,0
runtime,closure-values,native,13,0.018749,0
runtime,closure-values,go-size,13,0.015992,0
runtime,closure-values,native,14,0.016331,0
runtime,closure-values,go,14,0.015496,0
runtime,closure-values,go-size,14,0.015188,0
runtime,closure-values,go,15,0.015262,0
runtime,closure-values,native,15,0.016492,0
runtime,closure-values,go-size,15,0.015153,0
runtime,closure-values,native,16,0.019949,0
runtime,closure-values,go,16,0.015395,0
runtime,closure-values,go-size,16,0.015552,0
runtime,closure-values,go,17,0.015437,0
runtime,closure-values,native,17,0.016673,0
runtime,closure-values,go-size,17,0.018824,0
runtime,closure-values,native,18,0.01615,0
runtime,closure-values,go,18,0.018192,0
runtime,closure-values,go-size,18,0.016551,0
