case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
n-body	one-core	typerb-native	11	11	28.8874	28.8818	524288	pass
n-body	one-core	typerb-go	11	11	6.17209	6.16454	3022848	pass
n-body	one-core	c	11	11	2.97637	2.97374	524288	pass
n-body	one-core	cpp	11	11	2.73763	2.73444	671744	pass
n-body	one-core	go	11	11	3.59968	3.59345	2629632	pass
n-body	one-core	rust	11	11	3.50754	3.50477	958464	pass
n-body	one-core	java	11	11	5.06426	5.00167	48742400	pass
