candidate	kind	bytes	sha256
typerb-native	raw	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b
typerb-native	stripped	18504	9f22729ff83f94e65739b600c71e1e5e47c421c8682569aa9a474ea08ef21ec3
typerb-go	raw	2808692	66c465226d219fe6e6e71410403df4e5d8c33fd1705d5b0585e6593529b1b65c
typerb-go	stripped	1887832	c257eb2d23872bc34d115da1ecd1e3baffc45e436d8b1bca071e03a8ce0e9d75
