phase	round	retained_index	order	case	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes	artifact_bytes	artifact_sha256	program_status	program_stderr_empty	program_stdout_exact
warmup	1	0	1	fannkuch-redux	typerb-native	pass	0			0.14663401399999998	0.052436	78168064	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
warmup	1	0	2	fannkuch-redux	typerb-go	pass	0			3.6910995439999965	9.68575	396079104	2808692	e055d2d234a87f23573d878a8d27e60cec3029aa70c07ded2a3561da281a4b65	0	true	true
warmup	2	0	1	fannkuch-redux	typerb-go	pass	0			0.8414502969999944	0.347744	160542720	2808692	e2682236e810f4701100f60ffee7b0b1af9d085b1707358f9e062e58d9c8ca4b	0	true	true
warmup	2	0	2	fannkuch-redux	typerb-native	pass	0			0.15717932800001222	0.052729	78176256	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	3	1	1	fannkuch-redux	typerb-native	pass	0			0.1548402450000026	0.052726	78225408	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	3	1	2	fannkuch-redux	typerb-go	pass	0			0.39362244299999816	0.326874	159014912	2808692	35fe672a0c2d64b65b7b8fe9b8d2563b0f77122ccf6d602dae3ff4f32192b211	0	true	true
retained	4	2	1	fannkuch-redux	typerb-go	pass	0			0.390328003999997	0.319538	159576064	2808692	4759bf79cc45e210376ffb6d360eebb8de4552b7ff57bbb3969f79c2791bfa7e	0	true	true
retained	4	2	2	fannkuch-redux	typerb-native	pass	0			0.14767890299998498	0.050357	78188544	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	5	3	1	fannkuch-redux	typerb-native	pass	0			0.15062625299998444	0.051871	77930496	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	5	3	2	fannkuch-redux	typerb-go	pass	0			0.46059896299999536	0.319943	159744000	2808692	49ba292c2dc542938cc46d11046c307e06d6fc4154d4e8e2c9a2ee0bb6f4fad3	0	true	true
retained	6	4	1	fannkuch-redux	typerb-go	pass	0			0.38899958499999343	0.323153	158818304	2808692	38f1c769f9c94303cc4a01bd1ae785dd69efd58ffa865ece8c8aa5a0c259bfa6	0	true	true
retained	6	4	2	fannkuch-redux	typerb-native	pass	0			0.1495045479999817	0.052026	78143488	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	7	5	1	fannkuch-redux	typerb-native	pass	0			0.15202691499999332	0.052856	77955072	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	7	5	2	fannkuch-redux	typerb-go	pass	0			0.37824549300000854	0.333944	158261248	2808692	9996f00656e8d943897dcbaf61e50b8719cd566eded6d6f4bbb51e579a9f3a08	0	true	true
retained	8	6	1	fannkuch-redux	typerb-go	pass	0			0.3847010990000115	0.326314	159309824	2808692	065200a81f5eebbd8248cc00df2c07000a5566ed42432ef33d8dd1cb66c565cd	0	true	true
retained	8	6	2	fannkuch-redux	typerb-native	pass	0			0.1572813070000052	0.053527	78172160	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	9	7	1	fannkuch-redux	typerb-native	pass	0			0.15353929500000163	0.052764	78159872	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	9	7	2	fannkuch-redux	typerb-go	pass	0			0.37607384300000035	0.322228	159727616	2808692	dabb7def638bb8ff2739c1ef2d4e7719d990258d4ffe0d3be5cb99194569bc29	0	true	true
retained	10	8	1	fannkuch-redux	typerb-go	pass	0			0.3849760809999907	0.334318	158138368	2808692	a1664a63227827da2532ff08010d993766269015d9ce537cccb28c1353a0e495	0	true	true
retained	10	8	2	fannkuch-redux	typerb-native	pass	0			0.14991555400001744	0.052898	78168064	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	11	9	1	fannkuch-redux	typerb-native	pass	0			0.1473556100000053	0.051134	77918208	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	11	9	2	fannkuch-redux	typerb-go	pass	0			0.3912213640000175	0.32199	158769152	2808692	c3f265a0f94ed6b05b3cae09c73070d605ae5f23a3ca645f1aa59ca1a2b16cdc	0	true	true
retained	12	10	1	fannkuch-redux	typerb-go	pass	0			0.39023806500000546	0.321958	159490048	2808836	c503a30f015342e1358a32ad69c91f61f799b5fd42ec13cf8138cf52405ffd4e	0	true	true
retained	12	10	2	fannkuch-redux	typerb-native	pass	0			0.1498908359999973	0.051044	78196736	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	13	11	1	fannkuch-redux	typerb-native	pass	0			0.15132685800000445	0.052509	78188544	18512	b37acdb7ee3f7f9ab5aa98c6eaa59cf8308cb5cae8d6b050b29086c46f1b927b	0	true	true
retained	13	11	2	fannkuch-redux	typerb-go	pass	0			0.3694991659999971	0.319272	159801344	2808692	66c465226d219fe6e6e71410403df4e5d8c33fd1705d5b0585e6593529b1b65c	0	true	true
