stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.21,64520192,0,1.20
b3-b4,1,1.15,64733184,0,1.15
b2-b3,2,1.21,64438272,0,1.21
b3-b4,2,1.19,64577536,0,1.19
b2-b3,3,1.15,64540672,0,1.14
b3-b4,3,1.15,64622592,0,1.15
b2-b3,4,1.20,64704512,0,1.20
b3-b4,4,1.15,64352256,0,1.15
b2-b3,5,1.14,64491520,0,1.14
b3-b4,5,1.20,64540672,0,1.20
b2-b3,6,1.20,64532480,0,1.19
b3-b4,6,1.20,64704512,0,1.19
b2-b3,7,1.16,64618496,0,1.15
b3-b4,7,1.21,64573440,0,1.20
