case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
spectral-norm	one-core	typerb-native	11	11	3.3282	3.32588	1212416	pass
spectral-norm	one-core	typerb-go	11	11	5.6367	5.63005	7188480	pass
spectral-norm	one-core	c	11	11	1.78781	1.78558	696320	pass
spectral-norm	one-core	cpp	11	11	1.83942	1.83682	950272	pass
spectral-norm	one-core	go	11	11	3.21923	3.21265	3891200	pass
spectral-norm	one-core	rust	11	11	1.79824	1.79494	1454080	pass
spectral-norm	one-core	java	11	11	1.93516	1.88758	50057216	pass
