phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
retained	9	7	4	spectral-norm	one-core	go	pass	0			3.217412351000007	3.212684	3952640
retained	9	7	5	spectral-norm	one-core	rust	pass	0			1.7975934540000935	1.794728	1437696
retained	9	7	6	spectral-norm	one-core	java	pass	0			1.9358914439999353	1.885201	49856512
retained	9	7	7	spectral-norm	one-core	typerb-native	pass	0			3.3273510349999924	3.324909	1212416
retained	10	8	1	spectral-norm	one-core	c	pass	0			1.787806090999993	1.785361	688128
retained	10	8	2	spectral-norm	one-core	cpp	pass	0			1.839084433000039	1.836669	962560
retained	10	8	3	spectral-norm	one-core	go	pass	0			3.217844667999998	3.212571	3796992
retained	10	8	4	spectral-norm	one-core	rust	pass	0			1.7981169320000845	1.794944	1437696
retained	10	8	5	spectral-norm	one-core	java	pass	0			1.9417155849999972	1.888295	50061312
retained	10	8	6	spectral-norm	one-core	typerb-native	pass	0			3.3274738889999753	3.324977	1224704
retained	10	8	7	spectral-norm	one-core	typerb-go	pass	0			5.645628172999977	5.630215	7200768
retained	11	9	1	spectral-norm	one-core	cpp	pass	0			1.8399045280000337	1.836939	937984
retained	11	9	2	spectral-norm	one-core	go	pass	0			3.2192470569999614	3.212653	3899392
retained	11	9	3	spectral-norm	one-core	rust	pass	0			1.7985293880001336	1.795059	1445888
retained	11	9	4	spectral-norm	one-core	java	pass	0			1.9318517980000252	1.885456	50061312
retained	11	9	5	spectral-norm	one-core	typerb-native	pass	0			3.328204193000147	3.326018	1421312
retained	11	9	6	spectral-norm	one-core	typerb-go	pass	0			5.634545704999937	5.630052	7196672
retained	11	9	7	spectral-norm	one-core	c	pass	0			1.7885411509998903	1.785775	679936
retained	12	10	1	spectral-norm	one-core	go	pass	0			3.2173225869998987	3.212448	3948544
retained	12	10	2	spectral-norm	one-core	rust	pass	0			1.7990172059999168	1.794829	1437696
retained	12	10	3	spectral-norm	one-core	java	pass	0			1.9351628599999913	1.884954	50053120
retained	12	10	4	spectral-norm	one-core	typerb-native	pass	0			3.3278338879999865	3.324789	1409024
retained	12	10	5	spectral-norm	one-core	typerb-go	pass	0			5.633364489000087	5.629101	7188480
retained	12	10	6	spectral-norm	one-core	c	pass	0			1.7872901580001326	1.785365	688128
retained	12	10	7	spectral-norm	one-core	cpp	pass	0			1.838843787000087	1.8367	958464
retained	13	11	1	spectral-norm	one-core	rust	pass	0			1.7974211539999487	1.794575	1454080
retained	13	11	2	spectral-norm	one-core	java	pass	0			1.9337293109999791	1.886573	50061312
retained	13	11	3	spectral-norm	one-core	typerb-native	pass	0			3.3295869209998727	3.327541	1200128
retained	13	11	4	spectral-norm	one-core	typerb-go	pass	0			5.6376089129998945	5.630547	7180288
retained	13	11	5	spectral-norm	one-core	c	pass	0			1.7879022530000839	1.785583	700416
retained	13	11	6	spectral-norm	one-core	cpp	pass	0			1.8394197150000764	1.83665	962560
retained	13	11	7	spectral-norm	one-core	go	pass	0			3.22057906200007	3.212799	3944448
