stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.41,64733184,0,1.40
b3-b4,1,1.47,64729088,0,1.46
b2-b3,2,1.41,64839680,0,1.41
b3-b4,2,1.41,64708608,0,1.41
b2-b3,3,1.43,64839680,0,1.42
b3-b4,3,1.42,64561152,0,1.42
b2-b3,4,1.40,64577536,0,1.40
b3-b4,4,1.40,64843776,0,1.40
b2-b3,5,1.40,64864256,0,1.39
b3-b4,5,1.39,64823296,0,1.38
b2-b3,6,1.37,64712704,0,1.36
b3-b4,6,1.42,64704512,0,1.42
b2-b3,7,1.40,64839680,0,1.40
b3-b4,7,1.41,64712704,0,1.40
