phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
warmup	1	0	1	fannkuch-redux	four-core	typerb-native	pass	0			193.54981037000016	193.552883	524288
warmup	1	0	2	fannkuch-redux	four-core	typerb-go	pass	0			46.26629253699957	46.368783	3801088
warmup	1	0	3	fannkuch-redux	four-core	c	pass	0			27.48005252799976	27.478623	524288
warmup	1	0	4	fannkuch-redux	four-core	cpp	pass	0			24.981781323999712	24.980236	692224
warmup	1	0	5	fannkuch-redux	four-core	go	pass	0			24.646285026999976	24.710082	3493888
warmup	1	0	6	fannkuch-redux	four-core	rust	pass	0			6.312516781999875	24.821449	1990656
warmup	1	0	7	fannkuch-redux	four-core	java	pass	0			23.971603949999917	23.96929	51716096
warmup	2	0	1	fannkuch-redux	four-core	typerb-go	pass	0			46.092353694999474	46.191312	4116480
warmup	2	0	2	fannkuch-redux	four-core	c	pass	0			27.403350083000078	27.40239	524288
warmup	2	0	3	fannkuch-redux	four-core	cpp	pass	0			24.976350771999932	24.975099	778240
warmup	2	0	4	fannkuch-redux	four-core	go	pass	0			24.622847083000124	24.681206	3784704
warmup	2	0	5	fannkuch-redux	four-core	rust	pass	0			6.332367490999786	24.825531	1724416
warmup	2	0	6	fannkuch-redux	four-core	java	pass	0			23.992394390999834	23.987791	51851264
warmup	2	0	7	fannkuch-redux	four-core	typerb-native	pass	0			194.43248416699953	194.435232	524288
retained	3	1	1	fannkuch-redux	four-core	c	pass	0			27.47671032299968	27.475427	524288
retained	3	1	2	fannkuch-redux	four-core	cpp	pass	0			24.990002949999507	24.989085	684032
retained	3	1	3	fannkuch-redux	four-core	go	pass	0			24.647491224000078	24.707556	3604480
retained	3	1	4	fannkuch-redux	four-core	rust	pass	0			6.3120468429997345	24.823339	1990656
retained	3	1	5	fannkuch-redux	four-core	java	pass	0			23.98757181000019	23.989258	51564544
retained	3	1	6	fannkuch-redux	four-core	typerb-native	pass	0			194.08609709600023	194.083831	524288
retained	3	1	7	fannkuch-redux	four-core	typerb-go	pass	0			45.8841849420005	46.013449	4177920
retained	4	2	1	fannkuch-redux	four-core	cpp	pass	0			24.96118518000003	24.959795	684032
retained	4	2	2	fannkuch-redux	four-core	go	pass	0			24.677811307999946	24.736127	3420160
retained	4	2	3	fannkuch-redux	four-core	rust	pass	0			6.31248347500059	24.822936	1732608
retained	4	2	4	fannkuch-redux	four-core	java	pass	0			24.071018114000253	23.99222	51859456
retained	4	2	5	fannkuch-redux	four-core	typerb-native	pass	0			194.33832084000005	194.341121	524288
retained	4	2	6	fannkuch-redux	four-core	typerb-go	pass	0			45.832794156999626	45.94737	3825664
retained	4	2	7	fannkuch-redux	four-core	c	pass	0			27.481830816999718	27.479362	524288
retained	5	3	1	fannkuch-redux	four-core	go	pass	0			24.709391428000345	24.767846	3575808
retained	5	3	2	fannkuch-redux	four-core	rust	pass	0			6.303778493000209	24.823715	1994752
retained	5	3	3	fannkuch-redux	four-core	java	pass	0			23.98097288400004	23.974055	42778624
retained	5	3	4	fannkuch-redux	four-core	typerb-native	pass	0			194.37270954500036	194.375467	524288
retained	5	3	5	fannkuch-redux	four-core	typerb-go	pass	0			46.11622330299906	46.223409	4046848
retained	5	3	6	fannkuch-redux	four-core	c	pass	0			27.293970446000458	27.29339	667648
retained	5	3	7	fannkuch-redux	four-core	cpp	pass	0			24.977224607000608	24.976224	688128
retained	6	4	1	fannkuch-redux	four-core	rust	pass	0			6.309725205001087	24.825254	1990656
retained	6	4	2	fannkuch-redux	four-core	java	pass	0			23.976921666000635	23.979371	51978240
retained	6	4	3	fannkuch-redux	four-core	typerb-native	pass	0			193.25710883399915	193.259937	524288
retained	6	4	4	fannkuch-redux	four-core	typerb-go	pass	0			46.12213195000004	46.24577	3973120
retained	6	4	5	fannkuch-redux	four-core	c	pass	0			27.404144076999728	27.403092	524288
retained	6	4	6	fannkuch-redux	four-core	cpp	pass	0			24.95957713700045	24.957168	671744
retained	6	4	7	fannkuch-redux	four-core	go	pass	0			24.689274877999196	24.737575	3428352
retained	7	5	1	fannkuch-redux	four-core	java	pass	0			23.982687961999545	23.975141	51798016
retained	7	5	2	fannkuch-redux	four-core	typerb-native	pass	0			194.3359945230004	194.338418	524288
retained	7	5	3	fannkuch-redux	four-core	typerb-go	pass	0			46.40005133700106	46.536127	3805184
retained	7	5	4	fannkuch-redux	four-core	c	pass	0			27.483243307999146	27.482222	651264
retained	7	5	5	fannkuch-redux	four-core	cpp	pass	0			24.957747023001502	24.955379	684032
retained	7	5	6	fannkuch-redux	four-core	go	pass	0			24.6576547579989	24.728709	3481600
