case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
fannkuch-redux	four-core	typerb-native	11	11	100.739	100.729	524288	pass
fannkuch-redux	four-core	typerb-go	11	11	46.0605	46.1806	4001792	pass
fannkuch-redux	four-core	c	11	11	27.4042	27.3993	524288	pass
fannkuch-redux	four-core	cpp	11	11	24.9589	24.9553	684032	pass
fannkuch-redux	four-core	go	11	11	24.6271	24.6832	3534848	pass
fannkuch-redux	four-core	rust	11	11	6.30938	24.8233	1986560	pass
fannkuch-redux	four-core	java	11	11	23.9821	23.9831	51793920	pass
