name	artifact_id	archive_bytes	github_sha256
benchmarksgame-build-fannkuch-redux	9790734946	2506236	a2c8ab1f21cade740bee2c017eed6328b62f74da520e6cbd2dc7f544bddc7599
benchmarksgame-build-n-body	9790732660	2521655	a639d581cb9269e6420e50a0c7697ef91a8f17650d5dae494ffd608ecebd0314
benchmarksgame-build-spectral-norm	9790729042	2506580	e3f55c1bf9d4f06b425b40a057c402452d5eec245edafec8a6db282c4a63889b
