case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
fannkuch-redux	four-core	typerb-native	11	11	84.8546	84.8551	524288	pass
fannkuch-redux	four-core	typerb-go	11	11	46.0818	46.2001	4120576	pass
fannkuch-redux	four-core	c	11	11	27.4852	27.4833	524288	pass
fannkuch-redux	four-core	cpp	11	11	24.9826	24.9803	696320	pass
fannkuch-redux	four-core	go	11	11	24.6671	24.7328	3682304	pass
fannkuch-redux	four-core	rust	11	11	6.30827	24.8203	1994752	pass
fannkuch-redux	four-core	java	11	11	23.9867	23.9795	52027392	pass
