phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
retained	9	7	4	spectral-norm	one-core	go	pass	0			3.218258272000071	3.212703	3952640
retained	9	7	5	spectral-norm	one-core	rust	pass	0			1.7997428359999503	1.796556	1454080
retained	9	7	6	spectral-norm	one-core	java	pass	0			1.9415399549999393	1.889294	50053120
retained	9	7	7	spectral-norm	one-core	typerb-native	pass	0			5.1806105290000914	5.177316	1200128
retained	10	8	1	spectral-norm	one-core	c	pass	0			1.7885057519999918	1.785961	688128
retained	10	8	2	spectral-norm	one-core	cpp	pass	0			1.8391841729999214	1.83693	954368
retained	10	8	3	spectral-norm	one-core	go	pass	0			3.219325086000026	3.213388	3850240
retained	10	8	4	spectral-norm	one-core	rust	pass	0			1.7990670839999439	1.795885	1433600
retained	10	8	5	spectral-norm	one-core	java	pass	0			1.9415590930000235	1.89636	50061312
retained	10	8	6	spectral-norm	one-core	typerb-native	pass	0			5.1784197609999865	5.176527	1220608
retained	10	8	7	spectral-norm	one-core	typerb-go	pass	0			5.634243404000017	5.629899	7192576
retained	11	9	1	spectral-norm	one-core	cpp	pass	0			1.8401838469999348	1.837123	946176
retained	11	9	2	spectral-norm	one-core	go	pass	0			3.217000324999958	3.212801	3923968
retained	11	9	3	spectral-norm	one-core	rust	pass	0			1.8016607860000704	1.796464	1531904
retained	11	9	4	spectral-norm	one-core	java	pass	0			1.9330115449999994	1.889469	50069504
retained	11	9	5	spectral-norm	one-core	typerb-native	pass	0			5.179415883999923	5.177475	1208320
retained	11	9	6	spectral-norm	one-core	typerb-go	pass	0			5.640925354000046	5.628986	7016448
retained	11	9	7	spectral-norm	one-core	c	pass	0			1.7881003190000229	1.78546	692224
retained	12	10	1	spectral-norm	one-core	go	pass	0			3.221282933999987	3.212903	3936256
retained	12	10	2	spectral-norm	one-core	rust	pass	0			1.7987278640000568	1.795216	1433600
retained	12	10	3	spectral-norm	one-core	java	pass	0			1.9348634299999503	1.8894	49799168
retained	12	10	4	spectral-norm	one-core	typerb-native	pass	0			5.181508393999934	5.178468	1220608
retained	12	10	5	spectral-norm	one-core	typerb-go	pass	0			5.63884938800004	5.629465	7184384
retained	12	10	6	spectral-norm	one-core	c	pass	0			1.788236367999957	1.785659	692224
retained	12	10	7	spectral-norm	one-core	cpp	pass	0			1.8398177020000048	1.837083	937984
retained	13	11	1	spectral-norm	one-core	rust	pass	0			1.7984834760000012	1.795443	1437696
retained	13	11	2	spectral-norm	one-core	java	pass	0			1.9401768189999302	1.894039	49786880
retained	13	11	3	spectral-norm	one-core	typerb-native	pass	0			5.179229676999967	5.177009	1220608
retained	13	11	4	spectral-norm	one-core	typerb-go	pass	0			5.635002427000018	5.629801	7471104
retained	13	11	5	spectral-norm	one-core	c	pass	0			1.7884192079999366	1.785779	860160
retained	13	11	6	spectral-norm	one-core	cpp	pass	0			1.839664061999997	1.836856	942080
retained	13	11	7	spectral-norm	one-core	go	pass	0			3.2170267330000115	3.212818	3940352
