case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
spectral-norm	one-core	typerb-native	11	11	5.17923	5.17732	1220608	pass
spectral-norm	one-core	typerb-go	11	11	5.63885	5.62899	7184384	pass
spectral-norm	one-core	c	11	11	1.78815	1.78565	692224	pass
spectral-norm	one-core	cpp	11	11	1.83934	1.83692	942080	pass
spectral-norm	one-core	go	11	11	3.21826	3.21276	3919872	pass
spectral-norm	one-core	rust	11	11	1.79892	1.79575	1437696	pass
spectral-norm	one-core	java	11	11	1.93303	1.8894	50049024	pass
